Generation 0:
Generation 1:(36, 1), (50, 2), (65, 2), (63, 2), (86, 2), (43, 1), (59, 2), (15, 1), (87, 2), (29, 1), (85, 2), (8, 1), (17, 1), (6, 1), (28, 1), (56, 2), (30, 1), (88, 2), (84, 2), (46, 1), (67, 2), (14, 1), (71, 2), (57, 2), (90, 2), (78, 2), (64, 2), (7, 1), (34, 1), (19, 1), (23, 1), (2, 1), (83, 2), (92, 2), (22, 1), (21, 1), (5, 1), (37, 1), (47, 1), (41, 1), 
Generation 2:(5, 1), (40, 1), (36, 1), (75, 2), (12, 1), (18, 1), (80, 2), (61, 2), (83, 2), (30, 1), (41, 1), (82, 2), (51, 2), (62, 2), (10, 1), (50, 2), (69, 2), (29, 1), (95, 2), (8, 1), (63, 2), (23, 1), (78, 2), (33, 1), (81, 2), (57, 2), (45, 1), (46, 1), (47, 1), (77, 2), (89, 2), (44, 1), (90, 2), (39, 1), (54, 2), (88, 2), (4, 1), (94, 2), (72, 2), (74, 2), 
Generation 3:(0, 1), (80, 2), (97, 2), (28, 1), (68, 2), (65, 2), (75, 2), (95, 2), (47, 1), (38, 1), (45, 1), (39, 1), (20, 1), (24, 1), (50, 2), (64, 2), (44, 1), (84, 2), (16, 1), (63, 2), (74, 2), (71, 2), (53, 2), (10, 1), (42, 1), (14, 1), (67, 2), (7, 1), (81, 2), (37, 1), (30, 1), (5, 1), (58, 2), (56, 2), (82, 2), (15, 1), (29, 1), (27, 1), (57, 2), (9, 1), 
Generation 4:(34, 1), (92, 2), (30, 1), (42, 1), (82, 2), (4, 1), (47, 1), (44, 1), (65, 2), (95, 2), (58, 2), (35, 1), (19, 1), (70, 2), (74, 2), (60, 2), (53, 2), (79, 2), (93, 2), (91, 2), (77, 2), (68, 2), (75, 2), (78, 2), (0, 1), (43, 1), (99, 2), (7, 1), (66, 2), (33, 1), (86, 2), (37, 1), (39, 1), (52, 2), (71, 2), (9, 1), (40, 1), (62, 2), (54, 2), (57, 2), 
Generation 5:(0, 1), (46, 1), (7, 1), (43, 1), (8, 1), (56, 2), (65, 2), (3, 1), (1, 1), (36, 1), (97, 2), (94, 2), (63, 2), (37, 1), (19, 1), (31, 1), (23, 1), (10, 1), (26, 1), (55, 2), (17, 1), (99, 2), (29, 1), (61, 2), (32, 1), (66, 2), (72, 2), (92, 2), (5, 1), (35, 1), (9, 1), (57, 2), (88, 2), (45, 1), (73, 2), (13, 1), (68, 2), (81, 2), (70, 2), (53, 2), 
Generation 6:(59, 2), (83, 2), (71, 2), (92, 2), (73, 2), (93, 2), (15, 1), (18, 1), (11, 1), (79, 2), (94, 2), (40, 1), (33, 1), (30, 1), (87, 2), (29, 1), (28, 1), (55, 2), (77, 2), (61, 2), (5, 1), (99, 2), (76, 2), (63, 2), (97, 2), (96, 2), (86, 2), (85, 2), (6, 1), (12, 1), (34, 1), (13, 1), (69, 2), (78, 2), (41, 1), (72, 2), (36, 1), (16, 1), (4, 1), (21, 1), 
Generation 7:(17, 1), (86, 2), (36, 1), (97, 2), (94, 2), (35, 1), (92, 2), (14, 1), (12, 1), (70, 2), (55, 2), (32, 1), (19, 1), (68, 2), (85, 2), (18, 1), (13, 1), (3, 1), (39, 1), (28, 1), (95, 2), (74, 2), (5, 1), (67, 2), (60, 2), (10, 1), (73, 2), (79, 2), (8, 1), (76, 2), (72, 2), (59, 2), (30, 1), (31, 1), (34, 1), (91, 2), (26, 1), (64, 2), (15, 1), (22, 1), 
Generation 8:(77, 2), (33, 1), (78, 2), (56, 2), (59, 2), (20, 1), (71, 2), (40, 1), (6, 1), (18, 1), (29, 1), (87, 2), (82, 2), (96, 2), (12, 1), (37, 1), (27, 1), (39, 1), (7, 1), (88, 2), (95, 2), (30, 1), (25, 1), (8, 1), (76, 2), (79, 2), (85, 2), (99, 2), (21, 1), (61, 2), (84, 2), (22, 1), (90, 2), (64, 2), (66, 2), (74, 2), (73, 2), (67, 2), (92, 2), (0, 1), 
Generation 9:(79, 2), (18, 1), (0, 1), (34, 1), (15, 1), (7, 1), (9, 1), (94, 2), (31, 1), (23, 1), (71, 2), (38, 1), (96, 2), (88, 2), (13, 1), (6, 1), (22, 1), (89, 2), (24, 1), (75, 2), (95, 2), (3, 1), (66, 2), (5, 1), (11, 1), (55, 2), (82, 2), (27, 1), (87, 2), (69, 2), (74, 2), (76, 2), (56, 2), (41, 1), (39, 1), (40, 1), (92, 2), (62, 2), (81, 2), (68, 2), 
Generation 10:(63, 2), (1, 1), (58, 2), (41, 1), (4, 1), (75, 2), (79, 2), (91, 2), (17, 1), (38, 1), (90, 2), (10, 1), (5, 1), (11, 1), (2, 1), (14, 1), (26, 1), (57, 2), (25, 1), (73, 2), (55, 2), (24, 1), (94, 2), (33, 1), (9, 1), (96, 2), (82, 2), (8, 1), (64, 2), (97, 2), (35, 1), (95, 2), (20, 1), (61, 2), (6, 1), (98, 2), (36, 1), (19, 1), (60, 2), (85, 2), 
