state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,5051,5084,0.9935090479937058,0.0007833900938396709,0.0013016994064067014,0.9979149104997537,1.2442177184543775e-10,1.2072552240586834e-10
1,5031,5052,0.9958432304038005,0.0006569048324481849,0.0009162595532281845,0.9984268356143235,1.1229064909050756e-10,3.026521776980449e-10
2,4977,5005,0.9944055944055944,0.0005418477868182223,0.00033286120270375075,0.999125291010478,3.119184696958543e-10,3.601811040373427e-10
3,4721,5055,0.9339268051434223,0.0008519510916235045,0.06364228861214566,0.9355057602962308,5.54521723903741e-10,2.723869599282404e-09
4,7,4987,0.0014036494886705434,1.045626320705792e-08,0.9999981391747301,1.8503690066451345e-06,3.7120875732399194e-10,1.0895478397129617e-08
5,4,4905,0.0008154943934760449,4.769768074938435e-09,0.9999998570026998,1.382275320562872e-07,1.5541958351627345e-10,1.2106087107921796e-09
6,7,4953,0.001413284877851807,1.589264109118949e-09,0.9999999615284022,3.688233373780238e-08,1.9962782060534677e-10,5.380483159076354e-10
7,5,4821,0.0010371292263015972,8.288023128226662e-10,0.9999999821430365,1.702816111292512e-08,2.657766842378877e-10,4.842434843168718e-09
8,5,5027,0.0009946290033817386,1.3163659822178072e-09,0.9999999863454334,1.2338200622160538e-08,5.54521723903741e-10,0.9999999735888162
9,6,5013,0.0011968880909634949,1.918248933701695e-05,0.9999808009748087,1.653585426393897e-08,7.018165568156722e-10,5.380483159076354e-10
10,7,5019,0.001394700139470014,0.006124142015838744,0.9938758191721138,3.881204746181788e-08,4.4916259636203023e-10,1.7432765435407386e-09
11,14,4963,0.0028208744710860366,0.4200731640161977,0.5799267204959904,1.154878119611104e-07,5.54521723903741e-10,3.601811040373427e-10
12,36,4877,0.007381587041213861,0.987351997431709,0.012647958784037414,4.378425362516176e-08,2.657766842378877e-10,5.380483159076354e-10
13,39,4868,0.00801150369761709,0.9999607377694208,3.9244915827826355e-05,1.731475130719754e-08,7.018165568156722e-10,5.380483159076354e-10
14,37,5097,0.007259172061997253,0.9999999873860848,4.0012995897960506e-10,1.2213785302028805e-08,0.9999999935083884,4.3581913588518466e-10
15,47,5075,0.009261083743842364,0.9999999834755644,2.373534043012633e-10,1.6287082207171168e-08,5.54521723903741e-10,3.601811040373427e-10
16,47,5007,0.009386858398242461,0.9999999638216938,5.779186416200079e-10,3.560038764013284e-08,2.2916458998062765e-10,3.601811040373427e-10
17,69,5059,0.013639059102589444,0.999999862971553,1.6876791236596591e-09,1.3534076791906807e-07,2.2916458998062765e-10,1.7024184995515026e-10
18,157,5058,0.03103993673388691,0.9999981612432771,4.756924302942516e-09,1.8339997987100758e-06,7.797961742396358e-11,1.5080246916442377e-10
19,4751,5075,0.9361576354679803,0.08804456169970437,0.0008894956593295966,0.911065942640966,7.797961742396358e-11,2.2235670198223706e-10
