state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,4992,5031,0.9922480620155039,0.001013184858195722,0.001089327856961548,0.9978974872848428,4.1609283274601376e-10,5.871789714073022e-10
1,4909,4925,0.996751269035533,0.0008319653361521157,0.0003255149163798599,0.998842519747468,4.1609283274601376e-10,9.174671428239097e-10
2,4754,5075,0.9367487684729064,0.0013562276062165732,0.045320177479741756,0.9533235949140416,2.9791261989507493e-10,5.871789714073022e-10
3,71,5009,0.014174485925334398,7.810055671721346e-09,0.999998134926617,1.8572633272838484e-06,2.9791261989507493e-10,2.6096843173657875e-10
4,35,4942,0.007082152974504249,2.1905326454071432e-09,0.9999998614563621,1.363531052437704e-07,2.5687363654218196e-10,1.4679474285182556e-08
5,30,5011,0.005986828976252245,4.5914486912031736e-09,0.9999999600788952,3.5329656053460606e-08,1.0274945461687278e-09,4.495588999837158e-08
6,15,5122,0.0029285435376805937,1.0321146128144087e-06,0.9999989515699399,1.6315447304076342e-08,5.683730573552873e-08,9.174671428239097e-10
7,7,4967,0.0014093013891685123,0.00033123136804801185,0.9996687557751244,1.285682764055674e-08,6.215707748428107e-10,0.999999927488387
8,4,5020,0.0007968127490039841,0.034383890199510096,0.9656160875489429,2.2251547017979218e-08,7.866755119104322e-10,4.852718771961176e-10
9,3,5061,0.0005927682276229994,0.6827868146386213,0.3172131435702791,4.1791099616972805e-08,1.398534243396324e-09,7.249123103793854e-10
10,7,4922,0.0014221861032100772,0.993952855134891,0.006047126190566855,1.867454223591743e-08,1.398534243396324e-09,1.198324431443474e-09
11,15,4946,0.00303275374039628,0.9999679749632894,3.2012439747445114e-05,1.2596963195840923e-08,0.9999999327967586,1.198324431443474e-09
12,24,5056,0.004746835443037975,0.9999999813357681,2.0761085714119318e-09,1.6588123344832032e-08,7.866755119104322e-10,2.348715885629209e-09
13,33,4939,0.0066815144766146995,0.9999999624303486,1.5644442815816474e-09,3.600520712822733e-08,2.5687363654218196e-10,9.174671428239097e-10
14,28,5023,0.005574357953414294,0.9999998598046967,3.937242730866554e-09,1.362580605216012e-07,5.034723276226767e-10,1.6310526983536172e-09
15,64,5022,0.012743926722421346,0.9999981676882652,9.32954178203608e-09,1.822982193115496e-06,1.0274945461687278e-09,1.6265345468346322e-10
16,4719,5046,0.9351961950059453,0.09879326900044369,0.0010348284013390891,0.9001719025982171,2.2376547894341185e-10,2.2936678570597743e-10
17,4867,4884,0.9965192465192465,0.0003706386679631531,0.0008449881504394731,0.9987843731815973,2.5687363654218196e-10,3.474431783475161e-10
18,4963,4990,0.9945891783567135,0.0010087413534713063,0.0006105441847758317,0.9983807144617529,2.9791261989507493e-10,1.8122807759484636e-10
19,4978,5009,0.9938111399480934,0.0014346613662462734,0.0006674630887017959,0.9978978755450519,9.517435304776497e-11,1.8122807759484636e-10
