state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,69,4974,0.013872135102533172,1.3675269292551606e-09,0.9999998591957873,1.3943668571231178e-07,2.8531671550371727e-10,8.493846578172786e-10
1,52,4960,0.010483870967741936,5.37135133790416e-10,0.9999999628911211,3.657174371039718e-08,1.6049065247084097e-10,6.50310128641354e-10
2,46,5023,0.009157873780609197,3.724413218802767e-10,0.9999999829539629,1.667359584148874e-08,2.5678504395334555e-09,1.8497710325798513e-10
3,35,5026,0.006963788300835654,4.302161885960322e-10,0.9999999873541738,1.2215609870309491e-08,2.0962044404354738e-10,0.9999299616124764
4,18,5097,0.003531489111241907,6.322950064107748e-09,0.9999999775080762,1.6168973751388947e-08,1.8260269792237907e-10,6.996296487975143e-05
5,11,5059,0.002174342755485274,0.0002005290134446523,0.9997994358139392,3.5172616234776427e-08,8.384817761741895e-10,8.493846578172786e-10
6,9,5032,0.0017885532591414945,0.07053198753986652,0.9294678829698463,1.2949028723696193e-07,1.0271401758133822e-08,5.138252868277365e-10
7,1,4941,0.00020238818053025704,0.9251254210959864,0.07487444589695338,1.3300706024617104e-07,1.141266862014869e-09,1.6647939293218663e-09
8,0,4982,0.0,0.9997723243090467,0.00022763935774749118,3.633320580703938e-08,3.611039680593922e-08,6.50310128641354e-08
9,7,4978,0.0014061872237846524,0.9999998562577579,1.272562699349733e-07,1.6485972121822526e-08,1.141266862014869e-09,1.156106895362407e-09
10,4,5042,0.0007933359777865926,0.9999999800368198,7.76827980509238e-09,1.2194900451740942e-08,0.9999999379624459,1.6647939293218663e-09
11,0,4926,0.0,0.9999999752434044,8.295302345116305e-09,1.6461293187482512e-08,2.5678504395334555e-09,5.138252868277365e-10
12,0,5102,0.0,0.9999999598358453,5.0148466610849875e-09,3.514930805914306e-08,4.1085607032535287e-10,4.161984823304666e-10
13,3,4971,0.0006035003017501509,0.9999998625608363,5.161277088918528e-09,1.3227788664216585e-07,8.384817761741895e-10,6.50310128641354e-10
14,20,4936,0.004051863857374392,0.9999981923032908,9.033875311502666e-09,1.7986628339456638e-06,6.419626098833639e-10,1.8497710325798513e-10
15,4661,4994,0.933319983980777,0.06806457816826397,0.0010165076658408153,0.9309189141658952,3.395504713432669e-10,1.8497710325798513e-10
16,5017,5035,0.9964250248262165,0.00036418365154377024,0.0006474738201595636,0.9989883425282967,1.141266862014869e-09,1.625775321603385e-10
17,4987,5014,0.9946150777822098,0.0009748632407113179,0.0006433166470020082,0.9983818201122866,2.5678504395334555e-09,1.8497710325798513e-10
18,4911,4929,0.9963481436396835,0.0009485356287137494,0.000830137196155155,0.9982213271751311,5.072297164510529e-10,4.161984823304666e-10
19,4955,4979,0.9951797549708777,0.0014678576129322153,0.0008115421593554963,0.9977206002277124,1.1381054579649664e-10,1.4401331568528254e-10
