state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,19,4955,0.003834510595358224,0.9999983086271222,2.8384330391229716e-08,1.6629885473551006e-06,4.0627280114682693e-10,4.964050991058117e-10
1,13,4925,0.0026395939086294416,0.9999998587752265,4.6202609601315e-09,1.3660451252826298e-07,2.4039810718747153e-10,1.7870583567809222e-10
2,5,4957,0.0010086746015735323,0.999999960716367,3.1171205194441192e-09,3.6166512589370685e-08,1.8056568939858974e-10,2.5130508142231717e-09
3,6,4963,0.0012089462018940156,0.999999972831825,1.0471855066826967e-08,1.669631998216591e-08,1.5870031294797928e-08,1.5706567588894823e-10
4,5,4953,0.0010094891984655764,0.999999959509706,2.818772690957147e-08,1.2302567141104633e-08,0.999999936222925,6.282627035557929e-10
5,1,5072,0.0001971608832807571,0.9999999698066125,1.3895395647368685e-08,1.6297991842442937e-08,2.5392050071676685e-09,1.1169114729880762e-09
6,1,4975,0.00020100502512562814,0.999999780704811,1.8420095452674956e-07,3.5094234530604584e-08,2.5392050071676685e-09,8.205880209708315e-10
7,3,5095,0.0005888125613346418,0.9991386840960234,0.0008611847343994319,1.3116957721230264e-07,1.0156820028670674e-08,1.1169114729880762e-09
8,14,5102,0.0027440219521756176,0.5060377704886285,0.49396142992034403,7.995910273891051e-07,1.920273786670549e-08,3.323042398972789e-10
9,16,4977,0.0032147880249146074,0.0008744084028732632,0.9991254609340868,1.3066303994821402e-07,1.6250912045873077e-09,8.205880209708315e-10
10,8,5163,0.0015494867325198528,2.297318277857559e-08,0.9999999423545264,3.467229083136912e-08,2.5392050071676685e-09,2.5130508142231717e-09
11,7,4949,0.0014144271570014145,1.2602333839524245e-09,0.9999999825300779,1.6209688743754376e-08,6.348012517919171e-10,4.964050991058117e-10
12,6,5113,0.001173479366321142,6.537480503172179e-10,0.9999999873280787,1.2018173139473305e-08,2.5392050071676685e-09,0.9999999752850861
13,9,4942,0.001821125050586807,4.6147907109754065e-10,0.9999999831301412,1.6408379666128526e-08,1.1285355587411858e-09,1.0052203256892687e-08
14,18,5020,0.0035856573705179283,1.151511260524067e-09,0.9999999631189582,3.5729530517661094e-08,2.8213388968529644e-10,2.0514700524270788e-10
15,23,4988,0.004611066559743384,2.8093721322013546e-09,0.9999998624350314,1.3475559645640246e-07,2.5392050071676685e-09,6.282627035557929e-10
16,29,4891,0.005929257820486608,6.790436993647647e-09,0.999998173611808,1.8195977549811725e-06,3.3576264557589005e-10,2.0514700524270788e-10
17,4629,4955,0.9342078708375379,0.0009254908654164779,0.05397301870793549,0.9451014904266479,5.015713594405271e-10,4.964050991058117e-10
18,4987,5008,0.9958067092651757,0.0006015435193417356,0.0003302704747127093,0.9990681860059455,1.8056568939858974e-10,1.1169114729880762e-09
19,4967,4997,0.9939963978387032,0.0007526609958627379,0.0012309403896775385,0.9980163986144597,3.3576264557589005e-10,8.205880209708315e-10
