state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,0,1,0.0,0.16727445921993395,0.665451081560132,0.16727445921993395,0.002760164576806513,0.004950368037971659
1,1,1,1.0,0.04953014262937572,0.9009397147412486,0.04953014262937572,0.002760164576806513,0.004950368037971659
2,0,0,0,0.04922591418121131,0.9015481716375774,0.04922591418121131,0.002760164576806513,0.004950368037971659
3,0,1,0.0,0.12139626493675014,0.7572074701264998,0.12139626493675014,0.002760164576806513,0.004950368037971659
4,0,1,0.0,0.14416620045921882,0.7116675990815624,0.14416620045921882,0.002760164576806513,0.004950368037971659
5,1,1,1.0,0.14408445554095498,0.71183108891809,0.14408445554095498,0.002994970243930678,0.004950368037971659
6,0,1,0.0,0.09145238480614552,0.8170952303877089,0.09145238480614552,0.002760164576806513,0.004950368037971659
7,0,0,0,0.10328185729334965,0.7934362854133007,0.10328185729334965,0.0030712721616978586,0.006819590521572631
8,0,0,0,0.07662254118129096,0.8467549176374181,0.07662254118129096,0.002760164576806513,0.016246481956166174
9,0,1,0.0,0.0765898194886297,0.8468203610227406,0.0765898194886297,0.002760164576806513,0.004950368037971659
10,0,0,0,0.11450195290987202,0.770996094180256,0.11450195290987202,0.002760164576806513,0.004950368037971659
11,0,2,0.0,0.3565530037349919,0.5601865444602342,0.08326045180477397,0.002760164576806513,0.004950368037971659
12,0,0,0,0.35876110117622234,0.5580837324433137,0.08315516638046397,0.002760164576806513,0.004950368037971659
13,0,0,0,0.11777868849457035,0.85504434683405,0.02717696467137971,0.002760164576806513,0.004950368037971659
14,0,1,0.0,0.12116076644540072,0.850923792965579,0.027915440589020325,0.002760164576806513,0.004950368037971659
15,0,0,0,0.68423225054228,0.15788387472886004,0.15788387472886004,0.002760164576806513,0.004950368037971659
16,0,0,0,0.6832615106979237,0.15836924465103816,0.15836924465103816,0.002760164576806513,0.004950368037971659
17,0,0,0,0.6816493782782718,0.15917531086086414,0.15917531086086414,0.002760164576806513,0.028514119898716755
18,1,1,1.0,0.22448163439615781,0.5510367312076845,0.22448163439615781,0.002760164576806513,0.004950368037971659
19,0,0,0,0.22399447470240588,0.5520110505951883,0.22399447470240588,0.002760164576806513,0.004950368037971659
20,0,0,0,0.2237010005934718,0.5525979988130563,0.2237010005934718,0.002760164576806513,0.004950368037971659
21,0,1,0.0,0.22360297889653463,0.5527940422069306,0.22360297889653463,0.004986422882714969,0.004950368037971659
22,0,0,0,0.2237010005934718,0.5525979988130563,0.2237010005934718,0.002760164576806513,0.28411203156403
23,0,0,0,0.22399447470240588,0.5520110505951883,0.22399447470240588,0.002760164576806513,0.004950368037971659
24,0,0,0,0.16273724104323417,0.6745255179135317,0.16273724104323417,0.002760164576806513,0.03173692830026922
25,0,0,0,0.296184978055731,0.40763004388853796,0.296184978055731,0.002760164576806513,0.004950368037971659
26,1,1,1.0,0.2960979270280197,0.40780414594396064,0.2960979270280197,0.002760164576806513,0.004950368037971659
27,1,2,0.5,0.29606886020438794,0.4078622795912241,0.29606886020438794,0.002760164576806513,0.004950368037971659
28,0,0,0,0.2960979270280197,0.40780414594396064,0.2960979270280197,0.002760164576806513,0.08566908911792236
29,2,2,1.0,0.296184978055731,0.40763004388853796,0.296184978055731,0.002760164576806513,0.004950368037971659
30,0,0,0,0.2963295664213659,0.40734086715726825,0.2963295664213659,0.002760164576806513,0.004950368037971659
31,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002760164576806513,0.004950368037971659
32,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002760164576806513,0.004950368037971659
33,0,0,0,0.010118030870868704,0.9797639382582626,0.010118030870868704,0.002760164576806513,0.004950368037971659
34,0,0,0,0.1803947288709891,0.81172919995076,0.00787607117825092,0.002760164576806513,0.004950368037971659
35,0,0,0,0.17867934014790374,0.8137232039024452,0.0075974559496510925,0.002760164576806513,0.03705695022037229
36,0,1,0.0,0.7504980948401333,0.21810006052858552,0.031401844631281234,0.002760164576806513,0.004950368037971659
37,0,1,0.0,0.31967392020916724,0.6273235949480076,0.05300248484282514,0.002760164576806513,0.004950368037971659
38,0,0,0,0.3196976155618414,0.6273709739212516,0.05293141051690707,0.3911797869623746,0.004950368037971659
39,0,1,0.0,0.31975768664631,0.627289149678805,0.05295316367488494,0.002760164576806513,0.010219249649003455
40,0,2,0.0,0.44657650600939225,0.4793308185961363,0.07409267539447138,0.002760164576806513,0.004950368037971659
41,0,0,0,0.5421911515097556,0.39642988646358196,0.06137896202666255,0.002760164576806513,0.004950368037971659
42,1,1,1.0,0.2735058897184916,0.6851638897370835,0.0413302205444248,0.002760164576806513,0.004950368037971659
43,0,0,0,0.35231739965968983,0.5944789272499462,0.05320367309036379,0.002760164576806513,0.004950368037971659
44,0,0,0,0.8538523940851952,0.14003143310582325,0.006116172808981593,0.002760164576806513,0.004950368037971659
45,0,3,0.0,0.855283173786101,0.13868194813966422,0.006034878074234723,0.05915990605295168,0.004950368037971659
46,0,0,0,0.814952924769863,0.17920954060049216,0.005837534629644815,0.002760164576806513,0.004950368037971659
47,0,3,0.0,0.8081068613381949,0.18584162285929362,0.0060515158025115715,0.002760164576806513,0.004950368037971659
