Generation 0:
Generation 1:(19, 1), (27, 1), (28, 1), (38, 1), (30, 1), (25, 1), (14, 1), (41, 1), (33, 1), (46, 1), (0, 1), (5, 1), (10, 1), (42, 1), (35, 1), (24, 1), (22, 1), (40, 1), (2, 1), (3, 1), (95, 2), (80, 2), (61, 2), (66, 2), (74, 2), (51, 2), (98, 2), (86, 2), (55, 2), (70, 2), (63, 2), (71, 2), (59, 2), (96, 2), (67, 2), (54, 2), (89, 2), (83, 2), (65, 2), (76, 2), 
Generation 2:(37, 1), (5, 1), (11, 1), (19, 1), (7, 1), (44, 1), (38, 1), (45, 1), (39, 1), (43, 1), (28, 1), (4, 1), (2, 1), (9, 1), (17, 1), (14, 1), (31, 1), (18, 1), (32, 1), (42, 1), (86, 2), (93, 2), (65, 2), (68, 2), (83, 2), (57, 2), (66, 2), (69, 2), (79, 2), (96, 2), (99, 2), (78, 2), (81, 2), (56, 2), (64, 2), (77, 2), (85, 2), (55, 2), (80, 2), (76, 2), 
Generation 3:(36, 1), (26, 1), (19, 1), (27, 1), (22, 1), (38, 1), (32, 1), (8, 1), (14, 1), (40, 1), (0, 1), (31, 1), (17, 1), (7, 1), (47, 1), (18, 1), (5, 1), (9, 1), (2, 1), (24, 1), (70, 2), (60, 2), (55, 2), (86, 2), (76, 2), (82, 2), (84, 2), (89, 2), (99, 2), (94, 2), (83, 2), (62, 2), (63, 2), (74, 2), (75, 2), (87, 2), (81, 2), (56, 2), (57, 2), (61, 2), 
Generation 4:(2, 1), (20, 1), (5, 1), (26, 1), (39, 1), (30, 1), (3, 1), (11, 1), (36, 1), (29, 1), (21, 1), (16, 1), (43, 1), (10, 1), (33, 1), (19, 1), (27, 1), (1, 1), (14, 1), (31, 1), (68, 2), (69, 2), (56, 2), (70, 2), (93, 2), (92, 2), (98, 2), (95, 2), (99, 2), (62, 2), (67, 2), (97, 2), (84, 2), (51, 2), (71, 2), (81, 2), (78, 2), (91, 2), (77, 2), (54, 2), 
Generation 5:(20, 1), (39, 1), (33, 1), (0, 1), (18, 1), (13, 1), (16, 1), (24, 1), (5, 1), (38, 1), (34, 1), (7, 1), (21, 1), (12, 1), (40, 1), (28, 1), (30, 1), (23, 1), (2, 1), (43, 1), (52, 2), (88, 2), (84, 2), (81, 2), (56, 2), (71, 2), (96, 2), (91, 2), (73, 2), (66, 2), (51, 2), (85, 2), (70, 2), (50, 2), (65, 2), (75, 2), (69, 2), (90, 2), (86, 2), (92, 2), 
Generation 6:(16, 1), (39, 1), (11, 1), (29, 1), (3, 1), (22, 1), (6, 1), (21, 1), (20, 1), (18, 1), (0, 1), (32, 1), (44, 1), (33, 1), (42, 1), (17, 1), (2, 1), (19, 1), (36, 1), (5, 1), (54, 2), (92, 2), (53, 2), (73, 2), (95, 2), (59, 2), (62, 2), (72, 2), (90, 2), (89, 2), (94, 2), (80, 2), (83, 2), (60, 2), (64, 2), (63, 2), (82, 2), (67, 2), (58, 2), (79, 2), 
Generation 7:(24, 1), (29, 1), (33, 1), (19, 1), (0, 1), (9, 1), (36, 1), (27, 1), (13, 1), (42, 1), (20, 1), (10, 1), (28, 1), (8, 1), (2, 1), (38, 1), (4, 1), (21, 1), (17, 1), (25, 1), (71, 2), (69, 2), (77, 2), (74, 2), (89, 2), (93, 2), (82, 2), (81, 2), (61, 2), (66, 2), (52, 2), (90, 2), (62, 2), (99, 2), (76, 2), (54, 2), (50, 2), (94, 2), (55, 2), (53, 2), 
Generation 8:(34, 1), (31, 1), (22, 1), (36, 1), (21, 1), (8, 1), (11, 1), (12, 1), (37, 1), (30, 1), (6, 1), (26, 1), (7, 1), (38, 1), (28, 1), (35, 1), (17, 1), (18, 1), (27, 1), (1, 1), (47, 2), (59, 2), (78, 2), (61, 2), (53, 2), (55, 2), (51, 2), (62, 2), (87, 2), (80, 2), (88, 2), (74, 2), (95, 2), (66, 2), (91, 2), (72, 2), (76, 2), (92, 2), (81, 2), (82, 2), 
Generation 9:(8, 1), (31, 1), (2, 1), (36, 1), (15, 1), (29, 1), (24, 1), (14, 1), (37, 1), (5, 1), (39, 1), (9, 1), (18, 1), (6, 1), (4, 1), (25, 1), (10, 1), (33, 1), (27, 1), (19, 1), (81, 2), (72, 2), (58, 2), (99, 2), (93, 2), (91, 2), (62, 2), (79, 2), (75, 2), (51, 2), (98, 2), (80, 2), (97, 2), (96, 2), (60, 2), (55, 2), (59, 2), (61, 2), (70, 2), (86, 2), 
Generation 10:(19, 1), (31, 1), (15, 1), (38, 1), (0, 1), (33, 1), (41, 1), (2, 1), (14, 1), (25, 1), (30, 1), (35, 1), (29, 1), (36, 1), (37, 1), (5, 1), (3, 1), (42, 1), (39, 1), (13, 1), (66, 2), (74, 2), (72, 2), (87, 2), (67, 2), (93, 2), (97, 2), (99, 2), (89, 2), (78, 2), (96, 2), (85, 2), (77, 2), (94, 2), (58, 2), (95, 2), (54, 2), (91, 2), (48, 2), (76, 2), 
Generation 11:(17, 1), (5, 1), (14, 1), (1, 1), (4, 1), (16, 1), (26, 1), (24, 1), (28, 1), (8, 1), (30, 1), (18, 1), (48, 1), (0, 1), (46, 1), (40, 1), (13, 1), (32, 1), (2, 1), (19, 1), (63, 2), (76, 2), (65, 2), (57, 2), (75, 2), (93, 2), (58, 2), (82, 2), (62, 2), (97, 2), (64, 2), (68, 2), (86, 2), (78, 2), (94, 2), (88, 2), (81, 2), (66, 2), (99, 2), (91, 2), 
Generation 12:(38, 1), (20, 1), (10, 1), (45, 1), (1, 1), (25, 1), (43, 1), (16, 1), (30, 1), (4, 1), (29, 1), (41, 1), (2, 1), (36, 1), (9, 1), (40, 1), (31, 1), (17, 1), (12, 1), (18, 1), (96, 2), (69, 2), (57, 2), (59, 2), (64, 2), (77, 2), (84, 2), (67, 2), (95, 2), (83, 2), (98, 2), (55, 2), (58, 2), (88, 2), (85, 2), (54, 2), (81, 2), (89, 2), (76, 2), (66, 2), 
Generation 13:(12, 1), (36, 1), (10, 1), (45, 1), (35, 1), (22, 1), (44, 1), (31, 1), (30, 1), (38, 1), (18, 1), (14, 1), (25, 1), (20, 1), (33, 1), (15, 1), (13, 1), (1, 1), (42, 1), (2, 1), (97, 2), (96, 2), (57, 2), (66, 2), (56, 2), (90, 2), (78, 2), (80, 2), (58, 2), (75, 2), (68, 2), (89, 2), (95, 2), (69, 2), (91, 2), (98, 2), (70, 2), (59, 2), (74, 2), (71, 2), 
Generation 14:(17, 1), (19, 1), (18, 1), (30, 1), (14, 1), (6, 1), (45, 1), (38, 1), (7, 1), (36, 1), (8, 1), (1, 1), (47, 1), (21, 1), (22, 1), (29, 1), (34, 1), (9, 1), (43, 1), (31, 1), (53, 2), (62, 2), (76, 2), (68, 2), (94, 2), (98, 2), (84, 2), (61, 2), (63, 2), (67, 2), (92, 2), (59, 2), (73, 2), (57, 2), (83, 2), (79, 2), (69, 2), (81, 2), (72, 2), (74, 2), 
Generation 15:(26, 1), (14, 1), (10, 1), (22, 1), (17, 1), (32, 1), (38, 1), (33, 1), (8, 1), (7, 1), (40, 1), (18, 1), (42, 1), (16, 1), (31, 1), (41, 1), (3, 1), (13, 1), (15, 1), (1, 1), (96, 2), (92, 2), (67, 2), (85, 2), (75, 2), (83, 2), (59, 2), (87, 2), (80, 2), (78, 2), (68, 2), (58, 2), (90, 2), (99, 2), (65, 2), (62, 2), (71, 2), (91, 2), (54, 2), (72, 2), 
