state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,4853,4884,0.9936527436527437,0.0007628817999751888,0.000561636083372192,0.9986754821166526,5.838274130008251e-10,3.3029475195893354e-10
1,5030,5046,0.996829171621086,0.0005430423460548598,3.639355112044091e-05,0.9994205641028248,5.838274130008251e-10,3.483897895023376e-10
2,3081,4959,0.6212946158499697,0.0005615252111981887,0.2977439365582935,0.7016945382305083,3.908266153146019e-10,1.3211790078357342e-09
3,56,5024,0.011146496815286623,1.5520869207383938e-09,0.9999995604683813,4.3797953173513974e-07,8.045561135682448e-10,9.015985289767487e-10
4,33,4932,0.006690997566909975,1.078795404819965e-09,0.9999999431571431,5.5764061443992164e-08,4.729002045306682e-10,1.1923640545717502e-09
5,21,4988,0.004210104250200481,1.2471204114410956e-09,0.9999999795631483,1.918973117219371e-08,2.4127561455646335e-10,2.4333960297382637e-09
6,26,5097,0.0051010398273494215,0.0001353108143761091,0.9998646758003454,1.3385278490636228e-08,3.4743688496130736e-10,0.9999999807734155
7,17,4996,0.0034027221777421937,0.02100629285162252,0.9789936834562487,2.3692128777821395e-08,5.838274130008251e-10,5.671172673349583e-10
8,18,5097,0.003531489111241907,0.6307864133473626,0.36921353321426836,5.343836891257058e-08,5.428701327520428e-10,3.312122373810418e-09
9,24,4920,0.004878048780487805,0.9940067631631401,0.005993215627762389,2.1209097611393638e-08,7.389065695791691e-10,9.854248384890495e-10
10,20,5065,0.003948667324777887,0.9999730729259347,2.6913826675132653e-05,1.3247390131909015e-08,0.9999999876489019,1.08150934655034e-09
11,17,4990,0.003406813627254509,0.9999999783848164,2.5061277007467543e-09,1.910905584251037e-08,1.891600818122673e-09,4.3796659488402206e-10
12,27,5005,0.005394605394605395,0.9999999441295734,1.0867618463716496e-09,5.478366467559488e-08,6.296008640201204e-10,1.1923640545717506e-09
13,24,4971,0.004828002414001207,0.9999995690549223,2.4498629358661412e-09,4.284952147709832e-07,5.060763187605249e-10,3.3121223738104165e-09
14,3119,4998,0.6240496198479392,0.5527025771758479,0.0005793557127044604,0.4467180671114476,1.6625397815531308e-09,3.1357371586370807e-10
15,4979,5004,0.9950039968025579,3.736237275280706e-05,0.0006143452128225283,0.9993482924144247,9.651024582258534e-10,5.299395798096666e-10
16,4939,4959,0.9959669288162936,0.000463512939699713,0.0007041355863299831,0.9988323514739702,2.4127561455646335e-10,9.733584118953061e-11
17,5037,5060,0.9954545454545455,0.0008113056652508566,0.0006306530126970724,0.9985580413220522,7.389065695791691e-10,1.7638521517333583e-10
18,4984,5005,0.9958041958041958,0.0006421320219689434,0.0003525042685615924,0.9990053637094696,2.947438947905827e-10,1.635615987066873e-10
19,4975,5000,0.995,0.0006661665673662759,0.0005147575261965345,0.9988190759064371,1.309972865735923e-10,5.299395798096666e-10
