Generation 0:
Generation 1:(19, 1), (48, 1), (5, 1), (18, 1), (39, 1), (17, 1), (35, 1), (33, 1), (2, 1), (41, 1), (9, 1), (27, 1), (49, 1), (11, 1), (26, 1), (0, 1), (21, 1), (30, 1), (7, 1), (40, 1), (61, 2), (56, 2), (53, 2), (87, 2), (64, 2), (91, 2), (58, 2), (63, 2), (99, 2), (94, 2), (92, 2), (95, 2), (60, 2), (73, 2), (69, 2), (71, 2), (79, 2), (97, 2), (93, 2), (57, 2), 
Generation 2:(20, 1), (1, 1), (49, 1), (19, 1), (29, 1), (24, 1), (13, 1), (3, 1), (46, 1), (16, 1), (36, 1), (7, 1), (38, 1), (23, 1), (18, 1), (25, 1), (37, 1), (42, 1), (31, 1), (39, 1), (73, 2), (69, 2), (53, 2), (78, 2), (67, 2), (70, 2), (95, 2), (64, 2), (54, 2), (92, 2), (87, 2), (97, 2), (77, 2), (58, 2), (94, 2), (96, 2), (60, 2), (72, 2), (98, 2), (89, 2), 
Generation 3:(8, 1), (29, 1), (5, 1), (0, 1), (44, 1), (15, 1), (10, 1), (49, 1), (30, 1), (22, 1), (20, 1), (43, 1), (34, 1), (4, 1), (21, 1), (46, 1), (3, 1), (36, 1), (2, 1), (38, 1), (73, 2), (59, 2), (94, 2), (66, 2), (72, 2), (76, 2), (75, 2), (92, 2), (86, 2), (69, 2), (70, 2), (61, 2), (96, 2), (91, 2), (95, 2), (65, 2), (93, 2), (87, 2), (84, 2), (82, 2), 
Generation 4:(0, 1), (25, 1), (49, 1), (44, 1), (22, 1), (10, 1), (14, 1), (3, 1), (17, 1), (45, 1), (37, 1), (16, 1), (34, 1), (1, 1), (47, 1), (50, 1), (21, 1), (11, 1), (13, 1), (39, 1), (93, 2), (76, 2), (64, 2), (77, 2), (74, 2), (88, 2), (68, 2), (85, 2), (70, 2), (89, 2), (71, 2), (91, 2), (69, 2), (84, 2), (96, 2), (95, 2), (75, 2), (72, 2), (80, 2), (59, 2), 
Generation 5:(4, 1), (20, 1), (17, 1), (1, 1), (3, 1), (16, 1), (23, 1), (13, 1), (30, 1), (19, 1), (34, 1), (45, 1), (7, 1), (21, 1), (29, 1), (14, 1), (49, 1), (2, 1), (12, 1), (33, 1), (86, 2), (69, 2), (83, 2), (80, 2), (77, 2), (68, 2), (63, 2), (66, 2), (92, 2), (81, 2), (78, 2), (88, 2), (79, 2), (94, 2), (91, 2), (98, 2), (89, 2), (71, 2), (82, 2), (73, 2), 
Generation 6:(42, 1), (18, 1), (34, 1), (17, 1), (37, 1), (43, 1), (5, 1), (10, 1), (35, 1), (50, 1), (33, 1), (39, 1), (16, 1), (19, 1), (15, 1), (29, 1), (11, 1), (44, 1), (14, 1), (12, 1), (94, 2), (82, 2), (91, 2), (88, 2), (71, 2), (75, 2), (64, 2), (90, 2), (79, 2), (73, 2), (98, 2), (99, 2), (87, 2), (96, 2), (78, 2), (66, 2), (84, 2), (74, 2), (97, 2), (76, 2), 
Generation 7:(0, 1), (25, 1), (27, 1), (2, 1), (50, 1), (44, 1), (7, 1), (43, 1), (34, 1), (20, 1), (47, 1), (46, 1), (5, 1), (11, 1), (4, 1), (13, 1), (1, 1), (26, 1), (23, 1), (28, 1), (89, 2), (78, 2), (95, 2), (94, 2), (65, 2), (98, 2), (82, 2), (74, 2), (99, 2), (90, 2), (87, 2), (68, 2), (76, 2), (66, 2), (69, 2), (67, 2), (84, 2), (72, 2), (63, 2), (96, 2), 
Generation 8:(6, 1), (42, 1), (48, 1), (25, 1), (33, 1), (12, 1), (17, 1), (19, 1), (15, 1), (9, 1), (28, 1), (26, 1), (5, 1), (40, 1), (45, 1), (46, 1), (13, 1), (11, 1), (44, 1), (4, 1), (71, 2), (85, 2), (88, 2), (79, 2), (90, 2), (83, 2), (78, 2), (76, 2), (93, 2), (72, 2), (66, 2), (63, 2), (64, 2), (80, 2), (75, 2), (94, 2), (65, 2), (77, 2), (68, 2), (97, 2), 
Generation 9:(22, 1), (23, 1), (39, 1), (27, 1), (14, 1), (34, 1), (1, 1), (33, 1), (24, 1), (15, 1), (40, 1), (8, 1), (41, 1), (29, 1), (13, 1), (32, 1), (17, 1), (35, 1), (18, 1), (6, 1), (81, 2), (83, 2), (72, 2), (98, 2), (97, 2), (85, 2), (90, 2), (92, 2), (66, 2), (82, 2), (77, 2), (76, 2), (73, 2), (80, 2), (74, 2), (75, 2), (63, 2), (94, 2), (71, 2), (91, 2), 
Generation 10:(16, 1), (29, 1), (25, 1), (10, 1), (39, 1), (30, 1), (17, 1), (5, 1), (14, 1), (23, 1), (24, 1), (7, 1), (18, 1), (22, 1), (12, 1), (43, 1), (8, 1), (36, 1), (28, 1), (34, 1), (78, 2), (63, 2), (96, 2), (69, 2), (73, 2), (70, 2), (90, 2), (88, 2), (92, 2), (82, 2), (84, 2), (67, 2), (62, 2), (95, 2), (89, 2), (99, 2), (75, 2), (66, 2), (79, 2), (74, 2), 
Generation 11:(11, 1), (41, 1), (25, 1), (12, 1), (18, 1), (24, 1), (1, 1), (34, 1), (32, 1), (28, 1), (29, 1), (4, 1), (22, 1), (43, 1), (38, 1), (2, 1), (13, 1), (5, 1), (6, 1), (8, 1), (73, 2), (91, 2), (95, 2), (99, 2), (69, 2), (83, 2), (84, 2), (61, 2), (67, 2), (90, 2), (62, 2), (77, 2), (80, 2), (97, 2), (85, 2), (70, 2), (96, 2), (94, 2), (76, 2), (68, 2), 
Generation 12:(10, 1), (13, 1), (37, 1), (12, 1), (24, 1), (23, 1), (29, 1), (2, 1), (20, 1), (39, 1), (42, 1), (6, 1), (7, 1), (31, 1), (21, 1), (26, 1), (0, 1), (4, 1), (44, 1), (15, 1), (77, 2), (94, 2), (93, 2), (99, 2), (79, 2), (65, 2), (70, 2), (73, 2), (74, 2), (98, 2), (82, 2), (78, 2), (96, 2), (75, 2), (66, 2), (69, 2), (68, 2), (71, 2), (90, 2), (84, 2), 
