state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,0,1,0.0,0.25773195876288657,0.37113402061855666,0.37113402061855666,0.022119114843603054,0.004375646434473037
1,1,1,1.0,0.2578203198340422,0.3710898400829789,0.3710898400829789,0.007313132345166256,0.004375646434473037
2,0,0,0,0.272338056822568,0.3362176803282254,0.3914442628492065,0.007313132345166256,0.004375646434473037
3,0,0,0,0.11961870794885623,0.7088415380922266,0.17153975395891727,0.007313132345166256,0.004375646434473037
4,0,0,0,0.1613930434435878,0.6772139131128244,0.1613930434435878,0.007313132345166256,0.004375646434473037
5,0,1,0.0,0.1456831024560868,0.7086337950878264,0.1456831024560868,0.007313132345166256,0.004375646434473037
6,0,1,0.0,0.1451466847252304,0.7097066305495392,0.1451466847252304,0.007313132345166256,0.004375646434473037
7,0,0,0,0.14492251337881368,0.7101549732423726,0.14492251337881368,0.007313132345166256,0.004375646434473037
8,0,1,0.0,0.1087888784549771,0.7824222430900459,0.1087888784549771,0.007313132345166256,0.004375646434473037
9,0,0,0,0.1040341848771829,0.7919316302456341,0.1040341848771829,0.007313132345166256,0.004375646434473037
10,0,0,0,0.14901031679648052,0.701979366407039,0.14901031679648052,0.007313132345166256,0.004375646434473037
11,0,1,0.0,0.11681465267301724,0.7663706946539656,0.11681465267301724,0.007313132345166256,0.004375646434473037
12,0,0,0,0.015832967152534995,0.96833406569493,0.015832967152534995,0.1828283086291565,0.004375646434473037
13,0,0,0,0.015907584998416848,0.9681848300031664,0.015907584998416848,0.007313132345166256,0.004375646434473037
14,0,1,0.0,0.015492990334279692,0.9679244458028018,0.01658256386291862,0.007313132345166256,0.004375646434473037
15,0,1,0.0,0.19841860483568435,0.5891099114582342,0.2124714837060815,0.008189168662877586,0.004375646434473037
16,1,1,1.0,0.8039614961451608,0.14386465975803625,0.05217384409680289,0.007313132345166256,0.004375646434473037
17,0,1,0.0,0.8116229330658954,0.1379065528709157,0.050470514063188886,0.007313132345166256,0.0032800333085759533
18,0,0,0,0.8919992335415352,0.054000383229232375,0.054000383229232375,0.007313132345166256,0.006201312974026413
19,0,1,0.0,0.7449415053192532,0.12752924734037338,0.12752924734037338,0.007313132345166256,0.004375646434473037
20,0,0,0,0.7455299704600661,0.12723501476996696,0.12723501476996696,0.007313132345166256,0.010517748775850096
21,0,0,0,0.4512719188567649,0.4738352391842503,0.07489284195898487,0.007313132345166256,0.004375646434473037
22,0,1,0.0,0.44583161801444354,0.4799064686066595,0.07426191337889688,0.00902855845082254,0.004375646434473037
23,0,0,0,0.5475213182691365,0.39251772984781164,0.059960951883051894,0.007313132345166256,0.004375646434473037
24,0,1,0.0,0.6197592662624761,0.3112249502386146,0.06901578349890929,0.007313132345166256,0.004375646434473037
25,0,0,0,0.4850388825879112,0.4594474897392102,0.05551362767287853,0.007313132345166256,0.004375646434473037
26,0,0,0,0.05932219234836488,0.8813556153032702,0.05932219234836488,0.007313132345166256,0.014205491224650719
27,0,1,0.0,0.05914768349020977,0.8817046330195805,0.05914768349020977,0.007313132345166256,0.004375646434473037
28,0,1,0.0,0.06785056757823751,0.864298864843525,0.06785056757823751,0.007313132345166256,0.03154501966656388
29,0,1,0.0,0.06784116847581524,0.8643176630483695,0.06784116847581524,0.007313132345166256,0.004375646434473037
30,0,0,0,0.0680651625122225,0.863869674975555,0.0680651625122225,0.007313132345166256,0.004375646434473037
31,0,1,0.0,0.08894906571055242,0.8221018685788951,0.08894906571055242,0.007313132345166256,0.004375646434473037
32,0,0,0,0.1387125067164613,0.7225749865670774,0.1387125067164613,0.007313132345166256,0.004375646434473037
33,1,1,1.0,0.24449869942109717,0.5110026011578057,0.24449869942109717,0.03801658718311227,0.026676704371120474
34,0,0,0,0.24526683509733962,0.5094663298053209,0.24526683509733962,0.007313132345166256,0.004375646434473037
35,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.007313132345166256,0.004375646434473037
36,0,0,0,0.9964798699937177,0.0017600650031411205,0.0017600650031411205,0.007313132345166256,0.004375646434473037
37,0,0,0,0.9975050244791114,0.0012474877604443165,0.0012474877604443165,0.007313132345166256,0.004375646434473037
38,0,0,0,0.9980389887986132,0.0009805056006934243,0.0009805056006934243,0.007313132345166256,0.004375646434473037
39,0,1,0.0,0.7595019601280898,0.1202490199359551,0.1202490199359551,0.007313132345166256,0.004375646434473037
40,0,0,0,0.7598554690239331,0.1200722654880335,0.1200722654880335,0.007313132345166256,0.004375646434473037
41,0,0,0,0.7596027620650523,0.12019861896747384,0.12019861896747384,0.055104635049136375,0.004375646434473037
42,0,1,0.0,0.7587433736778744,0.12062831316106282,0.12062831316106282,0.007313132345166256,0.004375646434473037
43,0,0,0,0.7110490992129932,0.1444754503935034,0.1444754503935034,0.007313132345166256,0.004375646434473037
44,1,1,1.0,0.18978478697919735,0.7712625465773711,0.038952666443431594,0.007313132345166256,0.02215171007451975
45,0,0,0,0.4469685698530967,0.45975620557175484,0.09327522457514846,0.007313132345166256,0.004375646434473037
46,0,0,0,0.14373831330921893,0.7125233733815621,0.14373831330921893,0.007313132345166256,0.015875361213507615
47,0,2,0.0,0.08552453192485496,0.82895093615029,0.08552453192485496,0.007313132345166256,0.004375646434473037
48,1,2,0.5,0.08526652328314348,0.829466953433713,0.08526652328314348,0.007313132345166256,0.004375646434473037
49,0,0,0,0.08527380630608634,0.8294523873878273,0.08527380630608634,0.007313132345166256,0.004375646434473037
50,0,1,0.0,0.08554641495978763,0.8289071700804248,0.08554641495978763,0.007313132345166256,0.02647966196285703
51,1,1,1.0,0.13433600639210058,0.7313279872157988,0.13433600639210058,0.007313132345166256,0.004375646434473037
52,0,0,0,0.011803446732766013,0.976393106534468,0.011803446732766013,0.007313132345166256,0.004375646434473037
53,0,0,0,0.19460265681295377,0.7946861134937647,0.010711229693281438,0.007313132345166256,0.004375646434473037
54,0,0,0,0.7925171714426089,0.16581869886991654,0.04166412968747453,0.007313132345166256,0.012154573429091767
55,0,0,0,0.7953149008690377,0.16403712090183106,0.040647978229131264,0.007313132345166256,0.004375646434473037
56,0,1,0.0,0.7957641225496261,0.163950318746299,0.04028555870407482,0.007313132345166256,0.004375646434473037
57,0,1,0.0,0.7507331148881301,0.2108974502169419,0.038369434894927945,0.007313132345166256,0.030844041107761302
58,0,0,0,0.7447117800349997,0.21613731030497513,0.039150909660025136,0.007313132345166256,0.004375646434473037
59,0,0,0,0.3828539495973609,0.5225982101800153,0.09454784022262386,0.007313132345166256,0.018991520982955888
60,0,1,0.0,0.14031387146432567,0.7804683406548192,0.07921778788085523,0.007313132345166256,0.004375646434473037
61,0,0,0,0.18181395146152424,0.7158212266470034,0.1023648218914724,0.007313132345166256,0.004375646434473037
62,0,1,0.0,0.18197175707227004,0.715669129574578,0.1023591133531519,0.007313132345166256,0.004375646434473037
63,0,2,0.0,0.18230084073732566,0.7150602091560808,0.1026389501065936,0.007313132345166256,0.004375646434473037
64,0,0,0,0.35208506527841715,0.6227289517715805,0.025185982950002406,0.007313132345166256,0.004375646434473037
65,0,0,0,0.36213551566439195,0.6122779305021725,0.025586553833435548,0.007313132345166256,0.004375646434473037
66,0,0,0,0.13929497200754334,0.8243778951585248,0.036327132833931935,0.007313132345166256,0.004375646434473037
67,0,1,0.0,0.6578081831337982,0.1710959084331009,0.1710959084331009,0.007313132345166256,0.004375646434473037
68,0,0,0,0.6572091201425724,0.17139543992871376,0.17139543992871376,0.007313132345166256,0.004375646434473037
69,0,0,0,0.6554186757101896,0.1722906621449052,0.1722906621449052,0.007313132345166256,0.004375646434473037
70,0,0,0,0.1802644707028094,0.7717249713791363,0.04801055791805438,0.007313132345166256,0.004375646434473037
71,0,0,0,0.09840301105456227,0.8031939778908754,0.09840301105456227,0.007313132345166256,0.004375646434473037
72,1,1,1.0,0.09780744973249393,0.8043851005350121,0.09780744973249393,0.007313132345166256,0.004375646434473037
73,1,2,0.5,0.09749681163609958,0.8050063767278008,0.09749681163609958,0.007313132345166256,0.004375646434473037
74,0,2,0.0,0.0974699510435857,0.8050600979128286,0.0974699510435857,0.007313132345166256,0.004375646434473037
75,1,1,1.0,0.057493190939925214,0.8910898230582998,0.05141698600177506,0.007313132345166256,0.004375646434473037
76,0,0,0,0.057557280798859356,0.8910095377720402,0.05143318142910043,0.007313132345166256,0.004375646434473037
77,0,0,0,0.08146552897491179,0.845771985058449,0.07276248596663917,0.007313132345166256,0.020890320598622034
78,0,3,0.0,0.15018858348759256,0.7156892567434001,0.13412215976900735,0.007313132345166256,0.004375646434473037
79,0,0,0,0.18075877930231346,0.689772572697856,0.12946864799983054,0.007313132345166256,0.004375646434473037
80,0,0,0,0.11822723740616758,0.741868454165886,0.13990430842794646,0.005078564128587678,0.004375646434473037
