state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,0,0,0,0.43864597692493784,0.12270804615012428,0.43864597692493784,0.007836012735893716,0.0033579100110560267
1,0,2,0.0,0.4391727493917275,0.12165450121654502,0.4391727493917275,0.007836012735893716,0.0009918212461767564
2,0,0,0,0.43864597692493784,0.12270804615012428,0.43864597692493784,0.007836012735893716,0.0033579100110560267
3,0,0,0,0.43705985027750976,0.12588029944498036,0.43705985027750976,0.007836012735893716,0.006852877573583727
4,0,0,0,0.6946119277148066,0.0708400123400889,0.2345480599451045,0.007836012735893716,0.0033579100110560267
5,0,0,0,0.6156204703133784,0.19218976484331077,0.19218976484331077,0.007836012735893716,0.020320728222906648
6,0,0,0,0.627540589394608,0.186229705302696,0.186229705302696,0.007836012735893716,0.01595813153654266
7,0,1,0.0,0.631632137443153,0.18418393127842345,0.18418393127842345,0.007836012735893716,0.0033579100110560267
8,0,0,0,0.627540589394608,0.186229705302696,0.186229705302696,0.007836012735893716,0.0033579100110560267
9,0,0,0,0.6156204703133784,0.19218976484331077,0.19218976484331077,0.007836012735893716,0.0033579100110560267
10,0,0,0,0.5968953545903216,0.20155232270483922,0.20155232270483922,0.007836012735893716,0.0033579100110560267
11,1,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.007836012735893716,0.0033579100110560267
12,1,1,1.0,0.056844398200108046,0.8863112035997838,0.056844398200108046,0.007836012735893716,0.0033579100110560267
13,0,0,0,0.04173931828055092,0.9165213634388981,0.04173931828055092,0.007836012735893716,0.0033579100110560267
14,1,1,1.0,0.03316864033809578,0.9336627193238084,0.03316864033809578,0.007836012735893716,0.0033579100110560267
15,0,1,0.0,0.12166166997428111,0.7566766600514376,0.12166166997428111,0.007836012735893716,0.0033579100110560267
16,0,0,0,0.09683421049792916,0.8063315790041417,0.09683421049792916,0.06046306123374781,0.0033579100110560267
17,0,0,0,0.09591989117181068,0.8081602176563787,0.09591989117181068,0.007836012735893716,0.0033579100110560267
18,0,1,0.0,0.0969983707080517,0.8060032585838967,0.0969983707080517,0.007836012735893716,0.0033579100110560267
19,0,1,0.0,0.15274406670071528,0.6945118665985694,0.15274406670071528,0.007836012735893716,0.0033579100110560267
20,0,0,0,0.17633229560188043,0.6720923799195379,0.15157532447858174,0.007836012735893716,0.0033579100110560267
21,1,1,1.0,0.18310786052330555,0.6608097280553068,0.15608241142138773,0.007836012735893716,0.0033579100110560267
