state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,0,1,0.0,0.29079006008415137,0.30431386025467627,0.40489607966117236,0.005630990995154876,0.008371088574362674
1,0,0,0,0.29218608718383854,0.3022568147421836,0.40555709807397794,0.005630990995154876,0.008371088574362674
2,0,1,0.0,0.05204079146839726,0.8763953577104435,0.07156385082115913,0.001593195731992665,0.008371088574362674
3,0,0,0,0.03790526439296619,0.9107440534364752,0.051350682170558444,0.005630990995154876,0.008371088574362674
4,0,0,0,0.03821406816754966,0.9235718636649006,0.03821406816754966,0.005630990995154876,0.04323909387584027
5,0,1,0.0,0.1398364733934912,0.7203270532130176,0.1398364733934912,0.005630990995154876,0.008371088574362674
6,0,0,0,0.12652695905799305,0.7469460818840139,0.12652695905799305,0.013747536609264832,0.008371088574362674
7,0,0,0,0.12762081768463762,0.7447583646307248,0.12762081768463762,0.005630990995154876,0.020437227964752613
8,0,1,0.0,0.15405368030517083,0.6918926393896584,0.15405368030517083,0.005630990995154876,0.008371088574362674
9,0,0,0,0.27246110243009325,0.4550777951398135,0.27246110243009325,0.005630990995154876,0.008371088574362674
10,0,0,0,0.2799220759049685,0.440155848190063,0.2799220759049685,0.005630990995154876,0.008371088574362674
11,0,1,0.0,0.2881486094157156,0.42370278116856885,0.2881486094157156,0.005630990995154876,0.008371088574362674
12,0,0,0,0.9295087178833273,0.026792639832542528,0.04369864228413021,0.005630990995154876,0.008371088574362674
13,0,0,0,0.9526773723170567,0.018135926258271148,0.029186701424672216,0.005630990995154876,0.008371088574362674
14,0,0,0,0.8135267622785977,0.07241696685862747,0.11405627086277484,0.005630990995154876,0.006011985474262191
15,0,1,0.0,0.7876084001122978,0.1061957999438511,0.1061957999438511,0.005630990995154876,0.008371088574362674
16,0,0,0,0.7898595406797586,0.10507022966012076,0.10507022966012076,0.005630990995154876,0.008371088574362674
17,1,2,0.5,0.7878084479819827,0.10609577600900866,0.10609577600900866,0.005630990995154876,0.008371088574362674
18,0,0,0,0.781410372788546,0.10929481360572707,0.10929481360572707,0.005630990995154876,0.008371088574362674
19,0,0,0,0.963991853766155,0.018004073116922488,0.018004073116922488,0.005630990995154876,0.008371088574362674
20,0,0,0,0.9388910874811864,0.030554456259406827,0.030554456259406827,0.005630990995154876,0.008371088574362674
21,1,1,1.0,0.39412284349887783,0.21175431300224437,0.39412284349887783,0.005630990995154876,0.04505654714264965
22,0,0,0,0.39646495403899756,0.2070700919220048,0.39646495403899756,0.042894637004691774,0.008371088574362674
23,0,0,0,0.3054166950735139,0.38916660985297225,0.3054166950735139,0.005630990995154876,0.008371088574362674
24,3,4,0.75,0.29910718542499426,0.4017856291500114,0.29910718542499426,0.005630990995154876,0.008371088574362674
25,0,0,0,0.0033965482917401703,0.9932069034165196,0.0033965482917401703,0.005630990995154876,0.008371088574362674
26,0,1,0.0,0.12852820416003433,0.6973532118524791,0.17411858398748667,0.005630990995154876,0.008371088574362674
27,0,0,0,0.12339841498517937,0.7069103579524965,0.16969122706232417,0.005630990995154876,0.007176859202985831
28,0,1,0.0,0.0870144155520403,0.7922087391093751,0.12077684533858465,0.005630990995154876,0.008371088574362674
29,1,2,0.5,0.08825007605836882,0.7888705180379583,0.12287940590367273,0.005630990995154876,0.008371088574362674
30,0,0,0,0.08853648602060162,0.7296229035361101,0.18184061044328823,0.005630990995154876,0.008371088574362674
31,0,1,0.0,0.0006514835890003828,0.997995232095629,0.0013532843153706191,0.005630990995154876,0.008371088574362674
32,0,0,0,0.16257933293447765,0.49981632257141434,0.33760434449410803,0.005630990995154876,0.008371088574362674
33,0,1,0.0,0.19872634708174305,0.47568040585952914,0.32559324705872783,0.005630990995154876,0.0334843542974507
34,0,0,0,0.2014413835828036,0.4700088722552435,0.3285497441619529,0.005630990995154876,0.008371088574362674
35,2,2,1.0,0.3794186478022299,0.31029067609888505,0.31029067609888505,0.005630990995154876,0.008371088574362674
36,0,0,0,0.39709890368810924,0.30145054815594535,0.30145054815594535,0.005630990995154876,0.008371088574362674
37,0,0,0,0.5780467626022018,0.21097661869889914,0.21097661869889914,0.005630990995154876,0.008371088574362674
38,0,2,0.0,0.855701297667329,0.07214935116633549,0.07214935116633549,0.005630990995154876,0.008371088574362674
39,0,0,0,0.8661352155141927,0.06693239224290368,0.06693239224290368,0.005630990995154876,0.008371088574362674
