state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,0,0,0,0.1547942581066908,0.4226028709466546,0.4226028709466546,0.00793982975270756,0.0027535317499798894
1,0,0,0,0.151569486956473,0.42421525652176345,0.42421525652176345,0.00793982975270756,0.0027535317499798894
2,0,1,0.0,0.15049361907055142,0.42475319046472426,0.42475319046472426,0.00793982975270756,0.0027535317499798894
3,0,0,0,0.151569486956473,0.42421525652176345,0.42421525652176345,0.00793982975270756,0.0027535317499798894
4,0,0,0,0.1547942581066908,0.4226028709466546,0.4226028709466546,0.00793982975270756,0.0027535317499798894
5,0,0,0,0.16015434616714028,0.4199228269164298,0.4199228269164298,0.00793982975270756,0.0027535317499798894
6,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04649881896375656,0.0027535317499798894
7,0,0,0,0.9500220570806829,0.02498897145965858,0.02498897145965858,0.00793982975270756,0.0027535317499798894
8,0,0,0,0.9811763392735278,0.005282595275244051,0.01354106545122815,0.00793982975270756,0.0010237699843768178
9,0,0,0,0.7610452562308292,0.06516244315745061,0.1737923006117202,0.00793982975270756,0.0027535317499798894
10,0,1,0.0,0.7655437432023598,0.06280668911860789,0.1716495676790323,0.00793982975270756,0.0027535317499798894
11,0,1,0.0,0.8802249507464324,0.03189238716944499,0.08788266208412263,0.00793982975270756,0.0027535317499798894
12,0,2,0.0,0.8820022193580229,0.03160952079800043,0.08638825984397656,0.00793982975270756,0.0027535317499798894
13,0,0,0,0.880555990007099,0.03257212386283058,0.08687188613007045,0.004556835257522704,0.0027535317499798894
14,0,2,0.0,0.7991546435115673,0.056364420643664245,0.14448093584476845,0.00793982975270756,0.0027535317499798894
15,0,0,0,0.7308040516620016,0.1345979741689992,0.1345979741689992,0.00793982975270756,0.0027535317499798894
16,0,0,0,0.6905795677457315,0.15471021612713423,0.15471021612713423,0.00793982975270756,0.0027535317499798894
17,0,0,0,0.032392836332043186,0.9599469038832588,0.007660259784698094,0.00793982975270756,0.0026466087562282675
18,0,1,0.0,0.0016539228954316524,0.9966921542091367,0.0016539228954316524,0.00793982975270756,0.0017907984846383255
19,0,0,0,0.004187493246740832,0.9916250135065183,0.004187493246740832,0.00793982975270756,0.0027535317499798894
20,0,1,0.0,0.1499263359379823,0.7001473281240354,0.1499263359379823,0.00793982975270756,0.011014126999919558
21,0,0,0,0.14997533565769755,0.7000493286846049,0.14997533565769755,0.00793982975270756,0.0027535317499798894
22,0,1,0.0,0.15230352752150486,0.6953929449569902,0.15230352752150486,0.00793982975270756,0.0027535317499798894
23,0,1,0.0,0.1568997690083446,0.6862004619833109,0.1568997690083446,0.00793982975270756,0.0027535317499798894
24,0,0,0,0.2867736061674454,0.4264527876651092,0.2867736061674454,0.00793982975270756,0.0027535317499798894
25,1,1,1.0,0.2880750801056943,0.42384983978861146,0.2880750801056943,0.06868364837982316,0.0027535317499798894
26,0,0,0,0.27490603613269415,0.45018792773461164,0.27490603613269415,0.00793982975270756,0.0027535317499798894
