Generation 0:
Generation 1:(47, 1), (2, 1), (14, 1), (16, 1), (92, 2), (61, 2), (82, 2), (43, 1), (22, 1), (73, 2), (20, 1), (83, 2), (77, 2), (40, 1), (84, 2), (36, 1), (34, 1), (27, 1), (70, 2), (24, 1), (79, 2), (9, 1), (13, 1), (72, 2), (74, 2), (4, 1), (38, 1), (42, 1), (1, 1), (17, 1), (57, 2), (65, 2), (76, 2), (3, 1), (10, 1), (88, 2), (18, 1), (75, 2), (23, 1), (97, 2), 
Generation 2:(16, 1), (78, 2), (94, 2), (67, 2), (29, 1), (89, 2), (6, 1), (28, 1), (20, 1), (26, 1), (41, 1), (62, 2), (76, 2), (30, 1), (88, 2), (90, 2), (96, 2), (92, 2), (31, 1), (66, 2), (87, 2), (82, 2), (80, 2), (37, 1), (85, 2), (43, 1), (4, 1), (45, 1), (86, 2), (47, 1), (65, 2), (60, 2), (84, 2), (9, 1), (38, 1), (74, 2), (50, 1), (64, 2), (79, 2), (61, 2), 
Generation 3:(70, 2), (99, 2), (91, 2), (45, 1), (44, 1), (69, 2), (21, 1), (75, 2), (10, 1), (0, 1), (83, 2), (40, 1), (61, 2), (50, 1), (72, 2), (74, 2), (5, 1), (8, 1), (26, 1), (25, 1), (79, 2), (82, 2), (98, 2), (77, 2), (63, 2), (20, 1), (86, 2), (9, 1), (76, 2), (46, 1), (48, 1), (85, 2), (87, 2), (94, 2), (13, 1), (96, 2), (16, 1), (32, 1), (92, 2), (3, 1), 
Generation 4:(91, 2), (6, 1), (71, 2), (64, 2), (2, 1), (14, 1), (33, 1), (12, 1), (90, 2), (46, 1), (83, 2), (36, 1), (35, 1), (0, 1), (11, 1), (48, 1), (21, 1), (98, 2), (97, 2), (95, 2), (3, 1), (93, 2), (63, 2), (94, 2), (69, 2), (45, 1), (66, 2), (73, 2), (1, 1), (86, 2), (85, 2), (37, 1), (49, 1), (22, 1), (24, 1), (34, 1), (26, 1), (89, 2), (96, 2), (47, 1), 
Generation 5:(8, 1), (69, 2), (82, 2), (6, 1), (74, 2), (49, 1), (21, 1), (39, 1), (15, 1), (4, 1), (12, 1), (50, 1), (3, 1), (83, 2), (31, 1), (43, 1), (97, 2), (48, 1), (84, 2), (30, 1), (17, 1), (85, 2), (14, 1), (44, 1), (38, 1), (13, 1), (88, 2), (42, 1), (87, 2), (65, 2), (90, 2), (25, 1), (98, 2), (79, 2), (2, 1), (95, 2), (81, 2), (51, 1), (0, 1), (93, 2), 
Generation 6:(4, 1), (46, 1), (41, 1), (12, 1), (51, 1), (13, 1), (10, 1), (79, 2), (17, 1), (89, 2), (81, 2), (54, 1), (92, 2), (38, 1), (94, 2), (40, 1), (15, 1), (76, 2), (29, 1), (68, 2), (96, 2), (33, 1), (21, 1), (39, 1), (20, 1), (9, 1), (19, 1), (28, 1), (23, 1), (74, 2), (47, 1), (30, 1), (91, 2), (18, 1), (3, 1), (52, 1), (43, 1), (72, 2), (50, 1), (32, 1), 
Generation 7:(97, 2), (40, 1), (81, 2), (84, 2), (95, 2), (77, 2), (23, 1), (30, 1), (85, 2), (5, 1), (89, 2), (70, 2), (50, 1), (14, 1), (88, 2), (34, 1), (21, 1), (92, 2), (2, 1), (24, 1), (80, 2), (27, 1), (7, 1), (47, 1), (19, 1), (59, 1), (37, 1), (4, 1), (48, 1), (72, 2), (94, 2), (43, 1), (78, 2), (3, 1), (98, 2), (90, 2), (44, 1), (10, 1), (15, 1), (99, 2), 
Generation 8:(18, 1), (94, 2), (58, 1), (78, 2), (93, 2), (25, 1), (24, 1), (56, 1), (84, 2), (0, 1), (73, 2), (61, 1), (74, 2), (5, 1), (22, 1), (89, 2), (76, 2), (23, 1), (80, 2), (39, 1), (7, 1), (43, 1), (26, 1), (32, 1), (38, 1), (97, 2), (98, 2), (53, 1), (86, 2), (92, 2), (14, 1), (87, 2), (19, 1), (96, 2), (2, 1), (31, 1), (4, 1), (6, 1), (16, 1), (60, 1), 
Generation 9:(49, 1), (89, 2), (55, 1), (93, 2), (10, 1), (54, 1), (61, 1), (12, 1), (96, 2), (74, 2), (51, 1), (30, 1), (41, 1), (87, 2), (73, 2), (86, 2), (11, 1), (38, 1), (21, 1), (82, 2), (44, 1), (94, 2), (6, 1), (53, 1), (7, 1), (27, 1), (33, 1), (13, 1), (25, 1), (85, 2), (46, 1), (52, 1), (58, 1), (18, 1), (28, 1), (50, 1), (31, 1), (57, 1), (16, 1), (56, 1), 
Generation 10:(60, 1), (68, 1), (7, 1), (0, 1), (39, 1), (46, 1), (95, 2), (79, 2), (66, 1), (22, 1), (17, 1), (13, 1), (76, 2), (53, 1), (10, 1), (64, 1), (36, 1), (47, 1), (81, 2), (44, 1), (14, 1), (84, 2), (15, 1), (1, 1), (9, 1), (20, 1), (6, 1), (61, 1), (2, 1), (35, 1), (31, 1), (59, 1), (92, 2), (27, 1), (11, 1), (78, 2), (42, 1), (25, 1), (16, 1), (85, 2), 
