state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,5073,5115,0.9917888563049854,0.0005663200769401833,0.0007609396451834442,0.9986727402778764,2.2480964462290435e-10,3.097610959833854e-10
1,4672,4990,0.9362725450901803,0.08304356173271678,0.0007984023445381987,0.9161580359227451,1.7625076138435705e-09,1.5434462914051036e-10
2,33,5032,0.006558028616852146,0.9999971635243005,9.85029998352378e-09,2.826625399566877e-06,1.7625076138435705e-09,1.1151399455401877e-10
3,4,4983,0.0008027292795504716,0.999999783307873,6.073029904553094e-09,2.1061909706536193e-07,4.406269034608924e-10,2.639384486485651e-10
4,8,4956,0.0016142050040355124,0.9999999348327514,9.91283724883846e-09,5.525441135841148e-08,1.7625076138435705e-09,6.969624659626172e-10
5,3,5080,0.0005905511811023622,0.9999999706679618,4.755119142575723e-09,2.457691919631683e-08,2.284209867541267e-08,2.2757958072248715e-10
6,1,4909,0.00020370747606437156,0.9999999829068984,2.6882279228581085e-09,1.440487359062187e-08,1.1851101195484167e-07,2.63938448648565e-10
7,0,5006,0.0,0.9999999868206965,1.7622651038408654e-09,1.1417038409231621e-08,0.999999838973717,1.7842239128642995e-09
8,0,5038,0.0,0.9999992279784667,7.576990824915286e-07,1.4322450788094938e-08,1.7625076138435705e-09,6.969624659626172e-10
9,2,4872,0.00041050903119868636,0.9994648831678427,0.0005350907502087755,2.608194863731376e-08,1.2239636207247016e-09,9.10318322889949e-10
10,1,4957,0.00020173492031470649,0.9183618643592649,0.08163806686191066,6.877882443750323e-08,5.439838314332008e-10,9.103183228899486e-10
11,2,4964,0.00040290088638195,0.12164230209577594,0.8783576235287929,7.437543118054993e-08,1.7625076138435705e-09,1.7842239128642995e-09
12,5,4979,0.001004217714400482,0.0010940466985301413,0.9989059267044462,2.659702365597075e-08,1.7625076138435705e-09,9.103183228899493e-10
13,6,5043,0.001189767995240928,2.480772351185785e-06,0.9999975048797927,1.4347856097584903e-08,6.884795366576446e-10,1.1151399455401876e-08
14,2,4979,0.0004016870857601928,1.204987432758593e-09,0.9999999874155726,1.1379439920400127e-08,1.7625076138435705e-09,0.9999999541598483
15,2,5033,0.00039737730975561295,1.5315172917916153e-09,0.9999999843053539,1.4163128902849332e-08,1.7625076138435705e-09,2.7878498638504673e-09
16,7,5053,0.001385315654066891,2.3849069595644934e-09,0.9999999732651405,2.434995245989431e-08,1.7211988416441115e-10,1.1151399455401833e-08
17,3,4982,0.0006021678040947411,3.3305353880262345e-09,0.9999999416074447,5.506201989241372e-08,3.6415446567015916e-10,1.1151399455401858e-08
18,10,5015,0.0019940179461615153,8.506340637410887e-09,0.9999997829683493,2.0852530999239267e-07,1.7625076138435705e-09,2.639384486485651e-10
19,25,5014,0.00498603909054647,8.931679369087581e-08,0.9999973884430243,2.522240182081094e-06,1.5246605656086246e-10,3.097610959833854e-10
