state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,44,4967,0.008858465874773505,4.883232880784878e-10,0.9999999770611324,2.2450544247904614e-08,1.6423713730601227e-09,2.751301859841964e-10
1,32,5025,0.006368159203980099,1.840590946585238e-10,0.999999987796829,1.2019111934123643e-08,9.310495312132214e-11,0.9999999891686662
2,36,4996,0.007205764611689352,3.614261332230069e-10,0.999999985272216,1.4366357900106812e-08,1.026482108162576e-08,4.167652521417413e-10
3,34,5093,0.006675829569998037,6.038319081605804e-10,0.9999999750511515,2.4345016636585563e-08,4.105928432650307e-10,5.820936166277211e-10
4,67,5174,0.012949362195593351,1.1084465420810164e-09,0.9999999447170053,5.417454824303679e-08,3.393329283182071e-10,4.891203306385713e-10
5,71,4979,0.014259891544486845,1.8247552823728357e-09,0.9999997893047713,2.088704733437179e-07,4.562142702944784e-09,2.4371393637354414e-10
6,108,4966,0.02174788562223117,2.1178661685582142e-09,0.9999971051312931,2.89275084065742e-06,2.56620527040644e-09,5.820936166277213e-10
7,4327,5014,0.862983645791783,0.05904908829679829,0.05697134628362596,0.8839795654195758,3.393329283182071e-10,3.130370116086856e-10
8,4,5058,0.0007908264136022143,0.9999971293924625,2.437349248755525e-09,2.8681701882903915e-06,6.415513176016103e-10,2.7513018598419635e-10
9,2,4922,0.0004063388866314506,0.9999997818531086,5.076587819295031e-09,2.1307030349475242e-07,2.5662052704064362e-09,8.695472544685714e-10
10,2,4944,0.0004045307443365696,0.9999999257849732,1.8398034130972074e-08,5.581699274493819e-08,1.287619156479136e-08,4.1676525214174125e-10
11,0,5013,0.0,0.9999999660665314,9.288352496010122e-09,2.464511607633521e-08,4.6354289633248923e-07,1.1005207439367856e-09
12,0,4980,0.0,0.9999999774439401,8.253448757777641e-09,1.4302611114075453e-08,8.379445780918992e-10,7.043332761195426e-10
13,1,5005,0.0001998001998001998,0.9999999810244521,7.470335884005892e-09,1.1505212069362995e-08,0.9999994695002965,1.437414849223556e-09
14,1,4869,0.00020538098172109262,0.9999999822411262,3.23042397197407e-09,1.4528449798179111e-08,8.379445780918992e-10,4.891203306385713e-10
15,5,5100,0.000980392156862745,0.9999999736067594,1.6830846023465953e-09,2.4710155893413345e-08,8.379445780918992e-10,1.1005207439367848e-09
16,19,4940,0.0038461538461538464,0.9999999425586927,1.7312534179860436e-09,5.571005382368395e-08,2.371584262698817e-08,1.0419131303543531e-10
17,17,4974,0.003417772416566144,0.9999997835352725,2.74396670474533e-09,2.1372076072764753e-07,1.140535675736196e-09,8.695472544685714e-10
18,42,5000,0.0084,0.9999970945313895,8.450345786889722e-09,2.8970182647937577e-06,1.6423713730601227e-09,4.167652521417413e-10
19,4616,4981,0.9267215418590644,0.043232756337287605,0.001279360970000637,0.9554878826927118,1.6423713730601227e-09,1.4552340415693033e-10
