state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,0,1,0.0,0.8809519276148667,0.059524036192566694,0.059524036192566694,0.002029643122166662,0.005508967243024986
1,0,0,0,0.9211790956138433,0.039410452193078364,0.039410452193078364,0.002029643122166662,0.005508967243024986
2,0,2,0.0,0.9435600696194567,0.02821996519027165,0.02821996519027165,0.002029643122166662,0.005508967243024986
3,0,0,0,0.9580723642500986,0.02096381787495069,0.02096381787495069,0.002029643122166662,0.005508967243024986
4,0,1,0.0,0.9446299940248564,0.027685002987571792,0.027685002987571792,0.002029643122166662,0.005508967243024986
5,0,1,0.0,0.9445469848405689,0.02772650757971557,0.02772650757971557,0.018135503962757326,0.005508967243024986
6,0,1,0.0,0.9432027861033568,0.028398606948321567,0.028398606948321567,0.002029643122166662,0.005508967243024986
7,0,0,0,0.9663859877089044,0.016807006145547813,0.016807006145547813,0.002029643122166662,0.005508967243024986
8,0,0,0,0.9664478317325689,0.016776084133715563,0.016776084133715563,0.002029643122166662,0.005508967243024986
9,0,2,0.0,0.9567343679921589,0.02163281600392053,0.02163281600392053,0.002029643122166662,0.005508967243024986
10,0,2,0.0,0.9415345022132406,0.029232748893379703,0.029232748893379703,0.002029643122166662,0.005508967243024986
11,0,1,0.0,0.9414485015366335,0.029275749231683263,0.029275749231683263,0.002029643122166662,0.005508967243024986
12,0,0,0,0.941236350116017,0.0293818249419915,0.0293818249419915,0.01718722092281951,0.005508967243024986
13,0,0,0,0.8788761762127939,0.060561911893603035,0.060561911893603035,0.002029643122166662,0.005508967243024986
14,1,1,1.0,0.9996423931924738,0.00017880340376309926,0.00017880340376309926,0.017074007754207955,0.005508967243024986
15,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002029643122166662,0.005508967243024986
16,0,0,0,0.8099580376650662,0.09502098116746688,0.09502098116746688,0.002029643122166662,0.12231529119471814
17,1,1,1.0,0.005447500026134701,0.9939163290321195,0.0006361709417458261,0.002029643122166662,0.005508967243024986
18,0,0,0,0.007306854505757757,0.992216590784491,0.0004765547097512512,0.002029643122166662,0.005508967243024986
19,0,2,0.0,0.6183600288019343,0.3414082538909031,0.04023171730716244,0.002029643122166662,0.005508967243024986
20,0,1,0.0,0.49255239730114553,0.47541294416711954,0.03203465853173497,0.017031649264619784,0.005508967243024986
21,0,1,0.0,0.6005435601017506,0.374294462760298,0.025161977137951427,0.002029643122166662,0.005508967243024986
22,0,1,0.0,0.6000849976982231,0.3747310946470425,0.025183907654734286,0.002029643122166662,0.005508967243024986
23,0,1,0.0,0.3562168683851264,0.6031753822468715,0.04060774936800204,0.002029643122166662,0.005508967243024986
24,0,1,0.0,0.4855862759564848,0.4589554066140028,0.05545831742951233,0.002029643122166662,0.005508967243024986
25,0,0,0,0.9932681091788477,0.00600379079340241,0.0007281000277497836,0.002029643122166662,0.005508967243024986
26,0,0,0,0.8309994755182921,0.16829703600612803,0.0007034884755798693,0.002029643122166662,0.005508967243024986
27,0,0,0,0.9978978098335307,0.0010510950832346463,0.0010510950832346463,0.002029643122166662,0.005508967243024986
28,1,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002029643122166662,0.005508967243024986
29,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002029643122166662,0.005508967243024986
30,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002029643122166662,0.005508967243024986
31,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002029643122166662,0.005508967243024986
32,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002029643122166662,0.04835872722781128
33,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002029643122166662,0.005508967243024986
34,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.002029643122166662,0.04839790788427843
35,0,0,0,0.00017880340376309926,0.9996423931924738,0.00017880340376309926,0.002029643122166662,0.005508967243024986
36,0,0,0,0.09231708881391107,0.8153658223721779,0.09231708881391107,0.002029643122166662,0.048633325005420204
37,0,0,0,0.09204059472442425,0.8159188105511515,0.09204059472442425,0.002029643122166662,0.005508967243024986
38,0,1,0.0,0.09190257576390319,0.8161948484721936,0.09190257576390319,0.002029643122166662,0.005508967243024986
39,0,1,0.0,0.09190274319463931,0.8161945136107214,0.09190274319463931,0.002029643122166662,0.005508967243024986
40,0,0,0,0.05654545985948602,0.8869090802810279,0.05654545985948602,0.002029643122166662,0.005508967243024986
41,0,0,0,0.037836911319431094,0.9243261773611379,0.037836911319431094,0.002029643122166662,0.046419923332170036
