state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,0,0,0,6.221151011505566e-05,0.9998755769797699,6.221151011505566e-05,0.005331248006150565,0.002695757417028367
1,0,1,0.0,5.183462578599828e-05,0.999896330748428,5.183462578599828e-05,0.041749230034080216,0.002695757417028367
2,0,0,0,6.221151011505566e-05,0.9998755769797699,6.221151011505566e-05,0.04447782673860414,0.002695757417028367
3,0,0,0,9.895930343030252e-05,0.9998020813931394,9.895930343030252e-05,0.005331248006150565,0.002695757417028367
4,0,0,0,0.00017880340376309926,0.9996423931924738,0.00017880340376309926,0.005331248006150565,0.002695757417028367
5,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005331248006150565,0.002695757417028367
6,0,0,0,0.09597057935725074,0.8080588412854985,0.09597057935725074,0.005331248006150565,0.002695757417028367
7,0,0,0,0.09561857603512616,0.8087628479297476,0.09561857603512616,0.07848148444047418,0.023932977911817702
8,1,1,1.0,0.05980249845992408,0.8803950030801517,0.05980249845992408,0.005331248006150565,0.002695757417028367
9,0,2,0.0,0.02884407059176205,0.942311858816476,0.02884407059176205,0.005331248006150565,0.002695757417028367
10,0,0,0,0.021710120959671987,0.956579758080656,0.021710120959671987,0.04250453139660279,0.002695757417028367
11,0,1,0.0,0.021686585676165007,0.95662682864767,0.021686585676165007,0.005331248006150565,0.02269634340717758
12,0,2,0.0,0.016983371380617836,0.9660332572387643,0.016983371380617836,0.005331248006150565,0.002695757417028367
13,0,1,0.0,0.029569529230782966,0.940860941538434,0.029569529230782966,0.005331248006150565,0.002695757417028367
14,0,0,0,0.02962755544098923,0.9407448891180215,0.02962755544098923,0.005331248006150565,0.023798225840624784
15,0,1,0.0,0.029155717338895343,0.9416885653222093,0.029155717338895343,0.005331248006150565,0.002695757417028367
16,0,0,0,0.06058859950423743,0.8788228009915252,0.06058859950423743,0.005331248006150565,0.002695757417028367
17,0,0,0,0.09640503935173994,0.8071899212965201,0.09640503935173994,0.005331248006150565,0.002695757417028367
18,0,1,0.0,0.0965372559695566,0.8069254880608868,0.0965372559695566,0.005331248006150565,0.002695757417028367
19,0,0,0,0.00019268452614639995,0.9996146309477072,0.00019268452614639995,0.005331248006150565,0.02239697199789581
20,0,0,0,0.0002537062349252874,0.9994925875301495,0.0002537062349252874,0.005331248006150565,0.002695757417028367
21,0,0,0,0.00037363308376081177,0.9992527338324784,0.00037363308376081177,0.005331248006150565,0.002695757417028367
22,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005331248006150565,0.022527702430343712
23,0,0,0,0.09297712562808545,0.8140457487438291,0.09297712562808545,0.005331248006150565,0.002695757417028367
24,0,0,0,0.9992753699488864,0.0006506552001499703,7.397485096360887e-05,0.005331248006150565,0.002695757417028367
25,0,0,0,0.9997383941006115,0.00023496555637749807,2.6640343010906902e-05,0.005331248006150565,0.002695757417028367
26,0,2,0.0,0.9999060942369227,8.435087075114984e-05,9.554892326134999e-06,0.005331248006150565,0.002695757417028367
27,0,1,0.0,0.9999434404897428,5.079983603996118e-05,5.7596742172207165e-06,0.005331248006150565,0.002695757417028367
28,1,1,1.0,0.4724877974955089,0.4736603970186621,0.053851805485829005,0.005331248006150565,0.002695757417028367
29,0,0,0,0.47373067356694315,0.4723224959169494,0.05394683051610738,0.08291146748469154,0.02271512011239926
30,0,0,0,0.8143504891827922,0.09282475540860394,0.09282475540860394,0.005331248006150565,0.002695757417028367
31,0,1,0.0,0.9983438673253713,0.0008280663373143588,0.0008280663373143588,0.005331248006150565,0.002695757417028367
32,1,1,1.0,0.9982657032953031,0.0008671483523484629,0.0008671483523484629,0.005331248006150565,0.002695757417028367
33,1,1,1.0,0.9980208096266191,0.000989595186690475,0.000989595186690475,0.005331248006150565,0.002695757417028367
34,0,0,0,0.8103347570775141,0.09483262146124295,0.09483262146124295,0.005331248006150565,0.002695757417028367
35,0,0,0,0.9970183224673858,0.0014908387663071137,0.0014908387663071137,0.005331248006150565,0.002695757417028367
36,0,0,0,0.8087540599225527,0.09562297003872366,0.09562297003872366,0.005331248006150565,0.002695757417028367
37,0,1,0.0,0.8816881720125074,0.05915591399374626,0.05915591399374626,0.005331248006150565,0.002695757417028367
38,0,0,0,0.8819363053730382,0.05903184731348087,0.05903184731348087,0.005331248006150565,0.002695757417028367
39,0,1,0.0,0.8819707199241109,0.059014640037944495,0.059014640037944495,0.005331248006150565,0.002695757417028367
40,0,1,0.0,0.9205364746855199,0.039731762657240016,0.039731762657240016,0.005331248006150565,0.002695757417028367
41,0,0,0,0.8814405619802721,0.05927971900986392,0.05927971900986392,0.005331248006150565,0.002695757417028367
42,0,0,0,0.921249876639417,0.03937506168029148,0.03937506168029148,0.005331248006150565,0.002695757417028367
43,0,1,0.0,0.883414864726587,0.058292567636706503,0.058292567636706503,0.005331248006150565,0.002695757417028367
44,0,0,0,0.9227605019277767,0.03861974903611168,0.03861974903611168,0.005331248006150565,0.002695757417028367
45,0,1,0.0,0.9229189959644893,0.03854050201775535,0.03854050201775535,0.005331248006150565,0.002695757417028367
46,0,0,0,0.9229210212404784,0.038539489379760844,0.038539489379760844,0.005331248006150565,0.002695757417028367
47,0,2,0.0,0.9234183412797631,0.038290829360118454,0.038290829360118454,0.005331248006150565,0.002695757417028367
48,0,0,0,0.923377773232528,0.03831111338373598,0.03831111338373598,0.005331248006150565,0.002695757417028367
49,1,1,1.0,0.8849967843181145,0.057501607840942694,0.057501607840942694,0.005331248006150565,0.002695757417028367
50,0,1,0.0,0.9225884415556562,0.03870577922217191,0.03870577922217191,0.005331248006150565,0.002695757417028367
51,0,0,0,0.8123669673706018,0.09381651631469913,0.09381651631469913,0.005331248006150565,0.002695757417028367
52,0,0,0,0.8123661931708408,0.0938169034145796,0.0938169034145796,0.005331248006150565,0.002695757417028367
53,0,1,0.0,0.018512180559040047,0.9793460077230005,0.0021418117179594675,0.12840064391205797,0.002695757417028367
54,0,0,0,0.015590630284486205,0.9825539098645005,0.0018554598510133694,0.005331248006150565,0.002695757417028367
55,0,0,0,0.025029665184483327,0.9732969297612727,0.0016734050542439635,0.005331248006150565,0.002695757417028367
56,0,1,0.0,0.024278126929833173,0.9741003466690876,0.0016215264010792257,0.005331248006150565,0.002695757417028367
57,0,1,0.0,0.01429630575823603,0.9840118668240166,0.001691827417747257,0.005331248006150565,0.002695757417028367
58,0,1,0.0,0.47254932563129537,0.47153015711853336,0.055920517250171387,0.005331248006150565,0.002695757417028367
59,0,0,0,0.3481414873005251,0.6105859862038933,0.041272526495581704,0.005331248006150565,0.002695757417028367
60,0,0,0,0.47204531961350316,0.4717906150137084,0.05616406537278846,0.005331248006150565,0.002695757417028367
61,0,1,0.0,0.9901799871547035,0.008777047016772224,0.0010429658285243414,0.005331248006150565,0.002695757417028367
62,0,1,0.0,0.09601121314445467,0.8079775737110907,0.09601121314445467,0.005331248006150565,0.002695757417028367
63,0,0,0,0.09615232808382984,0.8076953438323403,0.09615232808382984,0.005331248006150565,0.002695757417028367
64,0,0,0,0.09643465045917703,0.8071306990816459,0.09643465045917703,0.005331248006150565,0.002695757417028367
65,1,1,1.0,0.0032843053131299017,0.9934313893737402,0.0032843053131299017,0.005331248006150565,0.002695757417028367
66,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005331248006150565,0.002695757417028367
67,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005331248006150565,0.002695757417028367
68,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005331248006150565,0.002695757417028367
69,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005331248006150565,0.55649636201702
70,1,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.005331248006150565,0.002695757417028367
71,0,0,0,0.09823785674775987,0.8035242865044803,0.09823785674775987,0.005331248006150565,0.002695757417028367
72,0,0,0,0.09788229493445645,0.8042354101310871,0.09788229493445645,0.005331248006150565,0.002695757417028367
73,0,0,0,0.09766921975716615,0.8046615604856677,0.09766921975716615,0.005331248006150565,0.002695757417028367
74,0,2,0.0,0.097598238522006,0.804803522955988,0.097598238522006,0.005331248006150565,0.002695757417028367
75,0,0,0,0.09766921975716615,0.8046615604856677,0.09766921975716615,0.005331248006150565,0.002695757417028367
76,0,0,0,0.09788229493445645,0.8042354101310871,0.09788229493445645,0.005331248006150565,0.002695757417028367
77,0,0,0,0.9866332712565415,0.011910558961535441,0.0014561697819230038,0.005331248006150565,0.002695757417028367
78,0,0,0,0.8050693542742813,0.09746532286285935,0.09746532286285935,0.005331248006150565,0.002695757417028367
79,0,0,0,0.8770068106564435,0.06149659467177823,0.06149659467177823,0.045406551466267604,0.021693930540528046
80,0,1,0.0,0.877330919747285,0.06133454012635744,0.06133454012635744,0.04559344796136962,0.002695757417028367
81,0,1,0.0,0.8774354298680243,0.0612822850659879,0.0612822850659879,0.005331248006150565,0.002695757417028367
82,0,1,0.0,0.8773207083830917,0.06133964580845415,0.06133964580845415,0.005331248006150565,0.002695757417028367
