state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,1,2,0.5,0.008610094611033051,0.9827798107779339,0.008610094611033051,0.00478413242069478,0.028343073213817904
1,0,0,0,0.008724005979268033,0.9825519880414639,0.008724005979268033,0.00478413242069478,0.003388834512459838
2,0,0,0,0.09986084538904265,0.8002783092219147,0.09986084538904265,0.00478413242069478,0.003388834512459838
3,1,1,1.0,0.09985570292916061,0.8002885941416787,0.09985570292916061,0.00478413242069478,0.003388834512459838
4,0,0,0,0.004561135382913902,0.9908777292341722,0.004561135382913902,0.00478413242069478,0.003388834512459838
5,0,1,0.0,0.0044754194437185615,0.9910491611125629,0.0044754194437185615,0.00478413242069478,0.003388834512459838
6,0,0,0,0.004561135382913902,0.9908777292341722,0.004561135382913902,0.00478413242069478,0.003388834512459838
7,0,0,0,0.004822654621635232,0.9903546907567295,0.004822654621635232,0.00478413242069478,0.003388834512459838
8,0,0,0,0.005272944858621808,0.9894541102827564,0.005272944858621808,0.00478413242069478,0.02839013517867285
9,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00478413242069478,0.003388834512459838
10,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00478413242069478,0.003388834512459838
11,0,0,0,0.9876830721991583,0.00615846390042085,0.00615846390042085,0.00478413242069478,0.003388834512459838
12,0,0,0,0.9886493204933445,0.005675339753327749,0.005675339753327749,0.00478413242069478,0.003388834512459838
13,0,0,0,0.9892123065018503,0.005393846749074812,0.005393846749074812,0.00478413242069478,0.003388834512459838
14,0,1,0.0,0.989397145280544,0.005301427359728012,0.005301427359728012,0.00478413242069478,0.003388834512459838
15,0,0,0,0.9892123065018503,0.005393846749074812,0.005393846749074812,0.00478413242069478,0.003388834512459838
16,0,0,0,0.9886493204933445,0.005675339753327749,0.005675339753327749,0.00478413242069478,0.003388834512459838
17,0,0,0,0.9876830721991583,0.00615846390042085,0.00615846390042085,0.00478413242069478,0.003388834512459838
18,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00478413242069478,0.003388834512459838
19,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00478413242069478,0.003388834512459838
20,1,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.00478413242069478,0.003388834512459838
21,0,0,0,0.0005804711501764555,0.9988390576996471,0.0005804711501764555,0.00478413242069478,0.003388834512459838
22,0,0,0,0.0968790018405071,0.8062419963189859,0.0968790018405071,0.00478413242069478,0.003388834512459838
