state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,4953,4975,0.9955778894472361,0.0012508260868871871,0.0010803850788932696,0.9976687888342195,9.346373385596182e-11,0.02217328081721485
1,4998,5020,0.9956175298804781,0.0006007146153284049,0.0006699264474553535,0.9987293589372164,1.0387308932133947e-10,0.032753478243843274
2,4988,5015,0.9946161515453639,9.197584308132719e-05,0.0004751063705553198,0.9994329177863633,2.7511792092837666e-10,0.015141480976812149
3,4239,4982,0.8508631071858691,0.2110286761767296,0.0008728622779500725,0.7880984615453204,4.5863272702112327e-10,0.016068975454750417
4,176,4945,0.03559150657229525,0.9999992684045244,3.5753943129198214e-09,7.280200812969371e-07,9.563723643752984e-11,0.02195043518774909
5,202,5058,0.039936733886911824,0.9999999290155734,9.341927534639052e-10,7.005023379004037e-08,1.4195233333360593e-10,0.044444266382831
6,173,5031,0.03438680182866229,0.9999999780333002,3.055662278463555e-10,2.1661133519616306e-08,4.15492357285358e-10,0.025967995042266434
7,167,4994,0.03344012815378454,0.9999999854726352,1.5988990196640373e-10,1.4367474812800183e-08,0.9999999945673136,0.02286256461103183
8,157,5079,0.030911596771017916,0.9999999781733454,3.7019633569526307e-10,2.1456458290832734e-08,6.570998276719075e-10,0.06211552247030212
9,171,5007,0.0341521869382864,0.9999999290123018,1.3054247126004233e-09,6.968227341474157e-08,3.961698061368623e-10,0.09384728026003546
10,185,4894,0.03780138945647732,0.999999261509499,4.946823544551343e-09,7.335436773726031e-07,2.0556785760836184e-10,0.040298502481169805
11,4251,5000,0.8502,0.20918862591215684,0.0017960526673599835,0.7890153214204833,1.6427495691797696e-10,0.09999959936136969
12,5004,5034,0.9940405244338498,9.680092644956537e-05,0.0017513820734676325,0.9981518170000828,2.8623268493388296e-10,0.06159244671448569
13,4948,4995,0.9905905905905906,0.000678959060186076,0.0015782655711595597,0.9977427753686544,4.704679239544429e-10,0.08395219829420628
14,4974,5006,0.993607670795046,0.0008734406829245168,0.001812616996870859,0.9973139423202046,7.44621969130809e-10,0.05278909514626994
15,4977,5006,0.9942069516580104,0.0007524440153282429,0.001073577822583762,0.9981739781620881,3.8701012024592075e-10,0.02486603180865202
16,4913,4933,0.9959456720048652,0.0007292025332920711,0.0008660543198653441,0.9984047431468426,3.239392088432357e-10,0.07697548370207251
17,4994,5015,0.9958125623130608,0.0005719774283484133,0.0008529349417035256,0.9985750876299482,4.436615489706167e-11,0.12554747203897326
18,4979,5007,0.9944078290393449,0.00040671377520786275,0.0008585631788258377,0.9987347230459662,1.1465818175528082e-10,0.05039895896955226
19,4978,5004,0.9948041566746603,0.0006335988209935386,0.0011663440112712022,0.9982000571677352,5.4108258021528e-11,0.0262549320364118
