state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,5008,5033,0.9950327836280548,0.0005789186294170762,0.0006621899539976844,0.9987588914165851,4.227975718959819e-09,4.3291881274460296e-09
1,5117,5137,0.9961066770488612,0.0003507092636723969,0.0006836674509659844,0.9989656232853616,2.443125762157809e-10,1.8789879025373394e-10
2,5014,5032,0.996422893481717,0.0006117143621068264,0.0006057012292761994,0.9987825844086169,4.1288825380466977e-10,1.7789234580235164e-09
3,4995,5016,0.9958133971291866,0.0005797057622314649,8.582750157261111e-05,0.999334466736196,1.1469118161240829e-09,1.224872150137514e-09
4,4186,4965,0.8431017119838872,0.0005915438973290854,0.11887349854282389,0.8805349575598471,2.5805515862791865e-09,3.2172920091007958e-09
5,24,4921,0.004877057508636456,1.998128645366704e-09,0.9999993264925787,6.715092926056614e-07,4.227975718959819e-09,1.7789234580235164e-09
6,7,5099,0.0013728181996469895,1.7186177313291738e-09,0.9999999326581814,6.562320082945344e-08,2.1446999629493436e-10,5.5903772306896e-09
7,1,4948,0.0002021018593371059,2.789504035038989e-09,0.9999999765002481,2.071024789787368e-08,5.4596793891526555e-09,1.4164410882903018e-07
8,2,4896,0.0004084967320261438,3.5996549480090743e-09,0.9999999826082657,1.3792079361382533e-08,4.1288825380466977e-10,0.9999998006066011
9,1,5060,0.0001976284584980237,1.9552117562829724e-09,0.999999977651193,2.0393595175799495e-08,6.451378965697966e-10,2.1722134348273204e-08
10,2,4985,0.00040120361083249747,2.3087869578182016e-10,0.9999999342982853,6.547083600789602e-08,6.65781008906497e-10,6.605816844857833e-10
11,3,5001,0.0005998800239952009,7.347081188375166e-11,0.999999318171897,6.817546321137153e-07,4.227975718959819e-09,1.2787063230877926e-09
12,3369,4926,0.6839220462850183,0.08251654362552757,0.27358268363742316,0.6439007727370492,4.227975718959819e-09,4.6974697563433485e-09
13,12,4961,0.0024188671638782503,0.9999993196089203,7.35600984175829e-11,6.803175196278452e-07,1.364919847288165e-09,2.6423267379431334e-09
14,14,5029,0.0027838536488367467,0.9999999340540009,2.447031896198519e-10,6.570129590244133e-08,8.426290893972853e-10,1.6910891122836051e-09
15,6,5003,0.0011992804317409553,0.9999999786031434,9.641230993121614e-10,2.043273355310347e-08,2.3548133564318604e-08,4.3291881274460296e-09
16,3,4950,0.0006060606060606061,0.9999999858946957,4.70059589138747e-10,1.3635244698241789e-08,0.9999999403363211,4.3354311482995804e-10
17,6,5004,0.001199040767386091,0.9999999782181699,1.2524691295746281e-09,2.0529360968475406e-08,8.426290893972853e-10,3.4939857691810033e-10
18,10,4910,0.002036659877800407,0.9999999310729697,2.3701153766034436e-09,6.655691485743185e-08,1.428679078908892e-10,1.4628798549166136e-10
19,32,5124,0.00624512099921936,0.9999993986722759,1.2775425468303281e-08,5.885522986253794e-07,4.227975718959819e-09,1.6910891122836051e-09
