Generation 0:
Generation 1:(17, 1), (27, 1), (25, 1), (14, 1), (7, 1), (48, 1), (43, 1), (0, 1), (42, 1), (35, 1), (33, 1), (24, 1), (3, 1), (28, 1), (20, 1), (11, 1), (16, 1), (47, 1), (44, 1), (5, 1), (73, 2), (54, 2), (90, 2), (91, 2), (96, 2), (65, 2), (98, 2), (75, 2), (51, 2), (89, 2), (53, 2), (95, 2), (99, 2), (69, 2), (84, 2), (50, 2), (72, 2), (92, 2), (52, 2), (79, 2), 
Generation 2:(17, 1), (20, 1), (22, 1), (25, 1), (30, 1), (38, 1), (28, 1), (33, 1), (12, 1), (5, 1), (4, 1), (29, 1), (34, 1), (31, 1), (36, 1), (23, 1), (18, 1), (8, 1), (2, 1), (19, 1), (57, 2), (86, 2), (99, 2), (87, 2), (92, 2), (61, 2), (97, 2), (85, 2), (52, 2), (98, 2), (65, 2), (81, 2), (93, 2), (82, 2), (50, 2), (76, 2), (78, 2), (71, 2), (96, 2), (58, 2), 
Generation 3:(24, 1), (38, 1), (27, 1), (40, 1), (9, 1), (8, 1), (14, 1), (33, 1), (28, 1), (20, 1), (30, 1), (16, 1), (12, 1), (36, 1), (5, 1), (23, 1), (21, 1), (17, 1), (32, 1), (35, 1), (50, 2), (48, 2), (49, 2), (64, 2), (97, 2), (93, 2), (82, 2), (84, 2), (51, 2), (66, 2), (74, 2), (70, 2), (98, 2), (67, 2), (76, 2), (72, 2), (61, 2), (92, 2), (46, 2), (47, 2), 
Generation 4:(33, 1), (30, 1), (12, 1), (5, 1), (8, 1), (1, 1), (15, 1), (25, 1), (31, 1), (28, 1), (17, 1), (23, 1), (16, 1), (13, 1), (29, 1), (4, 1), (26, 1), (40, 1), (18, 1), (36, 1), (88, 2), (91, 2), (62, 2), (46, 2), (93, 2), (73, 2), (69, 2), (52, 2), (45, 2), (68, 2), (51, 2), (49, 2), (90, 2), (57, 2), (70, 2), (83, 2), (99, 2), (76, 2), (95, 2), (85, 2), 
Generation 5:(8, 1), (7, 1), (37, 1), (31, 1), (24, 1), (39, 1), (3, 1), (15, 1), (30, 1), (41, 1), (27, 1), (34, 1), (5, 1), (9, 1), (13, 1), (21, 1), (17, 1), (26, 1), (11, 1), (29, 1), (98, 2), (87, 2), (84, 2), (48, 2), (50, 2), (70, 2), (58, 2), (49, 2), (69, 2), (59, 2), (64, 2), (71, 2), (88, 2), (67, 2), (76, 2), (81, 2), (93, 2), (94, 2), (61, 2), (79, 2), 
Generation 6:(23, 1), (9, 1), (5, 1), (17, 1), (42, 1), (31, 1), (1, 1), (33, 1), (41, 1), (13, 1), (43, 1), (32, 1), (26, 1), (25, 1), (27, 1), (38, 1), (14, 1), (22, 1), (7, 1), (20, 1), (58, 2), (86, 2), (72, 2), (63, 2), (71, 2), (61, 2), (99, 2), (78, 2), (95, 2), (47, 2), (93, 2), (66, 2), (53, 2), (55, 2), (80, 2), (90, 2), (65, 2), (89, 2), (70, 2), (82, 2), 
Generation 7:(5, 1), (24, 1), (44, 1), (6, 1), (17, 1), (7, 1), (10, 1), (43, 1), (15, 1), (1, 1), (11, 1), (42, 1), (41, 1), (8, 1), (3, 1), (27, 1), (32, 1), (22, 1), (12, 1), (2, 1), (81, 2), (80, 2), (73, 2), (76, 2), (68, 2), (86, 2), (57, 2), (61, 2), (98, 2), (88, 2), (58, 2), (50, 2), (62, 2), (71, 2), (59, 2), (51, 2), (92, 2), (87, 2), (74, 2), (56, 2), 
Generation 8:(19, 1), (40, 1), (39, 1), (18, 1), (2, 1), (13, 1), (5, 1), (22, 1), (21, 1), (44, 1), (37, 1), (6, 1), (31, 1), (15, 1), (45, 1), (8, 1), (38, 1), (27, 1), (16, 1), (0, 1), (53, 2), (86, 2), (68, 2), (60, 2), (66, 2), (55, 2), (97, 2), (71, 2), (51, 2), (63, 2), (76, 2), (96, 2), (54, 2), (84, 2), (89, 2), (83, 2), (49, 2), (85, 2), (56, 2), (67, 2), 
Generation 9:(1, 1), (11, 1), (0, 1), (8, 1), (23, 1), (32, 1), (30, 1), (45, 1), (5, 1), (29, 1), (2, 1), (40, 1), (25, 1), (20, 1), (6, 1), (15, 1), (7, 1), (38, 1), (36, 1), (43, 1), (97, 2), (88, 2), (59, 2), (65, 2), (67, 2), (99, 2), (80, 2), (58, 2), (98, 2), (53, 2), (49, 2), (75, 2), (73, 2), (55, 2), (68, 2), (86, 2), (57, 2), (78, 2), (79, 2), (85, 2), 
Generation 10:(23, 1), (16, 1), (42, 1), (37, 1), (5, 1), (44, 1), (45, 1), (20, 1), (27, 1), (17, 1), (36, 1), (21, 1), (24, 1), (41, 1), (4, 1), (6, 1), (2, 1), (46, 1), (39, 1), (40, 1), (92, 2), (66, 2), (50, 2), (96, 2), (77, 2), (67, 2), (51, 2), (91, 2), (68, 2), (80, 2), (56, 2), (84, 2), (78, 2), (79, 2), (76, 2), (69, 2), (52, 2), (81, 2), (65, 2), (71, 2), 
