Generation 0:
Generation 1:(98, 2), (44, 1), (96, 2), (78, 2), (65, 2), (26, 1), (66, 2), (42, 1), (9, 1), (99, 2), (76, 2), (16, 1), (63, 2), (72, 2), (18, 1), (31, 1), (92, 2), (35, 1), (36, 1), (51, 2), (93, 2), (89, 2), (48, 1), (94, 2), (54, 2), (45, 1), (7, 1), (79, 2), (37, 1), (58, 2), (3, 1), (56, 2), (80, 2), (85, 2), (41, 1), (74, 2), (46, 1), (82, 2), (43, 1), (55, 2), 
Generation 2:(53, 2), (5, 1), (26, 1), (7, 1), (22, 1), (29, 1), (77, 2), (94, 2), (15, 1), (86, 2), (85, 2), (46, 1), (99, 2), (57, 2), (75, 2), (81, 2), (32, 1), (60, 2), (91, 2), (51, 2), (2, 1), (31, 1), (33, 1), (93, 2), (89, 2), (8, 1), (70, 2), (45, 1), (13, 1), (55, 2), (42, 1), (21, 1), (9, 1), (1, 1), (78, 2), (98, 2), (16, 1), (87, 2), (0, 1), (95, 2), 
Generation 3:(76, 2), (10, 1), (7, 1), (46, 1), (98, 2), (23, 1), (71, 2), (44, 1), (45, 1), (77, 2), (97, 2), (55, 2), (78, 2), (93, 2), (80, 2), (99, 2), (3, 1), (31, 1), (24, 1), (43, 1), (94, 2), (86, 2), (88, 2), (27, 1), (38, 1), (90, 2), (32, 1), (85, 2), (6, 1), (33, 1), (37, 1), (39, 1), (47, 1), (19, 1), (68, 2), (63, 2), (2, 1), (51, 2), (36, 1), (75, 2), 
Generation 4:(66, 2), (69, 2), (93, 2), (20, 1), (2, 1), (89, 2), (7, 1), (44, 1), (73, 2), (52, 2), (55, 2), (27, 1), (84, 2), (25, 1), (37, 1), (26, 1), (33, 1), (17, 1), (54, 2), (86, 2), (39, 1), (60, 2), (99, 2), (83, 2), (38, 1), (91, 2), (47, 1), (1, 1), (4, 1), (42, 1), (45, 1), (28, 1), (85, 2), (97, 2), (98, 2), (72, 2), (63, 2), (94, 2), (13, 1), (14, 1), 
Generation 5:(91, 2), (96, 2), (65, 2), (21, 1), (5, 1), (63, 2), (68, 2), (33, 1), (26, 1), (53, 2), (82, 2), (36, 1), (71, 2), (66, 2), (18, 1), (38, 1), (17, 1), (81, 2), (77, 2), (99, 2), (3, 1), (51, 2), (94, 2), (72, 2), (14, 1), (40, 1), (62, 2), (35, 1), (67, 2), (6, 1), (11, 1), (56, 2), (39, 1), (7, 1), (0, 1), (79, 2), (58, 2), (42, 1), (92, 2), (27, 1), 
Generation 6:(23, 1), (77, 2), (88, 2), (62, 2), (98, 2), (41, 1), (5, 1), (84, 2), (54, 2), (56, 2), (66, 2), (18, 1), (12, 1), (0, 1), (4, 1), (16, 1), (80, 2), (71, 2), (51, 2), (43, 1), (17, 1), (52, 2), (44, 1), (24, 1), (19, 1), (38, 1), (48, 2), (37, 1), (50, 2), (67, 2), (3, 1), (59, 2), (20, 1), (90, 2), (72, 2), (65, 2), (81, 2), (73, 2), (93, 2), (31, 1), 
Generation 7:(84, 2), (76, 2), (0, 1), (67, 2), (83, 2), (62, 2), (12, 1), (45, 1), (61, 2), (80, 2), (31, 1), (23, 1), (24, 1), (13, 1), (70, 2), (32, 1), (50, 2), (35, 1), (38, 1), (40, 1), (85, 2), (10, 1), (27, 1), (53, 2), (74, 2), (43, 1), (93, 2), (1, 1), (99, 2), (15, 1), (58, 2), (90, 2), (63, 2), (78, 2), (19, 1), (68, 2), (77, 2), (59, 2), (37, 1), (11, 1), 
Generation 8:(98, 2), (51, 2), (30, 1), (37, 1), (92, 2), (56, 2), (2, 1), (90, 2), (27, 1), (76, 2), (22, 1), (1, 1), (66, 2), (35, 1), (32, 1), (5, 1), (95, 2), (58, 2), (25, 1), (82, 2), (77, 2), (19, 1), (18, 1), (79, 2), (55, 2), (4, 1), (26, 1), (43, 1), (44, 1), (71, 2), (85, 2), (89, 2), (86, 2), (8, 1), (28, 1), (12, 1), (78, 2), (57, 2), (80, 2), (20, 1), 
Generation 9:(72, 2), (87, 2), (37, 1), (70, 2), (88, 2), (14, 1), (35, 1), (18, 1), (6, 1), (40, 1), (64, 2), (52, 2), (77, 2), (59, 2), (92, 2), (79, 2), (13, 1), (11, 1), (55, 2), (53, 2), (67, 2), (50, 2), (4, 1), (93, 2), (57, 2), (65, 2), (8, 1), (15, 1), (30, 1), (71, 2), (97, 2), (95, 2), (25, 1), (98, 2), (43, 1), (63, 2), (90, 2), (0, 1), (84, 2), (26, 1), 
Generation 10:(56, 2), (43, 1), (65, 2), (53, 2), (70, 2), (2, 1), (54, 2), (38, 1), (58, 2), (32, 1), (80, 2), (17, 1), (6, 1), (33, 1), (71, 2), (34, 1), (66, 2), (94, 2), (10, 1), (48, 2), (30, 1), (29, 1), (73, 2), (18, 1), (76, 2), (39, 1), (59, 2), (52, 2), (74, 2), (9, 1), (13, 1), (67, 2), (20, 1), (22, 1), (84, 2), (57, 2), (95, 2), (31, 1), (12, 1), (97, 2), 
Generation 11:(30, 1), (15, 1), (73, 2), (34, 1), (2, 1), (37, 1), (82, 2), (22, 1), (55, 2), (87, 2), (12, 1), (0, 1), (89, 2), (44, 1), (41, 1), (63, 2), (43, 1), (19, 1), (31, 1), (75, 2), (77, 2), (16, 1), (42, 1), (8, 1), (29, 1), (65, 2), (17, 1), (52, 2), (24, 1), (71, 2), (96, 2), (48, 2), (98, 2), (81, 2), (69, 2), (50, 2), (61, 2), (92, 2), (10, 1), (49, 2), 
Generation 12:(73, 2), (31, 1), (97, 2), (94, 2), (37, 1), (86, 2), (75, 2), (20, 1), (90, 2), (60, 2), (70, 2), (14, 1), (2, 1), (24, 1), (59, 2), (83, 2), (9, 1), (92, 2), (63, 2), (27, 1), (66, 2), (10, 1), (99, 2), (67, 2), (15, 1), (41, 1), (5, 1), (36, 1), (80, 2), (43, 1), (52, 2), (84, 2), (89, 2), (74, 2), (68, 2), (62, 2), (25, 1), (19, 1), (88, 2), (78, 2), 
Generation 13:(43, 1), (41, 1), (74, 2), (91, 2), (50, 2), (4, 1), (87, 2), (12, 1), (92, 2), (98, 2), (88, 2), (17, 1), (11, 1), (45, 1), (18, 1), (32, 1), (13, 1), (62, 2), (33, 1), (35, 1), (44, 1), (6, 1), (83, 2), (22, 1), (96, 2), (27, 1), (2, 1), (68, 2), (19, 1), (73, 2), (23, 1), (66, 2), (79, 2), (82, 2), (39, 1), (80, 2), (42, 1), (84, 2), (31, 1), (78, 2), 
Generation 14:(7, 1), (61, 2), (50, 2), (78, 2), (73, 2), (11, 1), (62, 2), (27, 1), (3, 1), (0, 1), (1, 1), (43, 1), (66, 2), (28, 1), (15, 1), (35, 1), (54, 2), (23, 1), (82, 2), (85, 2), (16, 1), (12, 1), (77, 2), (10, 1), (30, 1), (88, 2), (39, 1), (89, 2), (71, 2), (92, 2), (91, 2), (57, 2), (83, 2), (59, 2), (65, 2), (94, 2), (84, 2), (9, 1), (49, 2), (76, 2), 
Generation 15:(1, 1), (3, 1), (9, 1), (66, 2), (43, 1), (58, 2), (27, 1), (74, 2), (62, 2), (67, 2), (65, 2), (13, 1), (28, 1), (24, 1), (63, 2), (20, 1), (11, 1), (50, 2), (19, 1), (2, 1), (47, 2), (0, 1), (4, 1), (85, 2), (97, 2), (18, 1), (91, 2), (34, 1), (40, 1), (70, 2), (12, 1), (60, 2), (90, 2), (55, 2), (88, 2), (8, 1), (84, 2), (21, 1), (82, 2), (95, 2), 
Generation 16:(52, 2), (10, 1), (86, 2), (47, 2), (94, 2), (77, 2), (76, 2), (16, 1), (62, 2), (83, 2), (5, 1), (17, 1), (11, 1), (61, 2), (1, 1), (22, 1), (27, 1), (67, 2), (51, 2), (71, 2), (72, 2), (57, 2), (26, 1), (68, 2), (42, 1), (78, 2), (59, 2), (91, 2), (79, 2), (49, 2), (87, 2), (13, 1), (20, 1), (15, 1), (23, 1), (54, 2), (24, 1), (88, 2), (93, 2), (21, 1), 
Generation 17:(16, 1), (33, 1), (99, 2), (30, 1), (25, 1), (0, 1), (98, 2), (96, 2), (85, 2), (9, 1), (19, 1), (76, 2), (92, 2), (97, 2), (52, 2), (31, 1), (40, 1), (82, 2), (87, 2), (42, 1), (56, 2), (23, 1), (90, 2), (51, 2), (93, 2), (50, 2), (22, 1), (39, 1), (7, 1), (41, 1), (88, 2), (75, 2), (84, 2), (13, 1), (89, 2), (91, 2), (53, 2), (64, 2), (86, 2), (77, 2), 
Generation 18:(64, 2), (40, 1), (73, 2), (78, 2), (77, 2), (60, 2), (84, 2), (68, 2), (43, 1), (13, 1), (71, 2), (2, 1), (32, 1), (70, 2), (86, 2), (36, 1), (35, 1), (16, 1), (38, 1), (55, 2), (48, 2), (93, 2), (58, 2), (8, 1), (62, 2), (25, 1), (97, 2), (90, 2), (30, 1), (89, 2), (85, 2), (76, 2), (79, 2), (22, 1), (49, 2), (31, 1), (57, 2), (21, 1), (75, 2), (95, 2), 
Generation 19:(8, 1), (28, 1), (93, 2), (72, 2), (43, 1), (50, 2), (91, 2), (3, 1), (1, 1), (90, 2), (62, 2), (87, 2), (67, 2), (55, 2), (31, 1), (82, 2), (0, 1), (52, 2), (65, 2), (39, 1), (42, 1), (83, 2), (10, 1), (97, 2), (41, 1), (56, 2), (99, 2), (79, 2), (78, 2), (26, 1), (38, 1), (64, 2), (18, 1), (60, 2), (81, 2), (92, 2), (24, 1), (94, 2), (13, 1), (59, 2), 
