state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,5021,5046,0.9950455806579469,0.0006473733939746519,0.0010227755281886609,0.9983298510778366,7.284087034330044e-11,2.0919645394946401e-10
1,5000,5017,0.9966115208291808,0.0005093300706973135,0.0008307807724918183,0.9986598891568109,4.4706861091953e-10,2.0127307009284766e-10
2,4956,4989,0.9933854479855683,0.00045240296777813397,0.0005332732306308579,0.999014323801591,1.2994568925328344e-10,2.414544168651661e-09
3,4972,5005,0.9934065934065934,0.0005618984793025787,5.6305696652838245e-05,0.9993817958240446,5.519365566907779e-10,6.922944216768083e-10
4,3768,4959,0.7598306110102844,0.0009639009479006425,0.12460643537060703,0.8744296636814923,5.519365566907779e-10,4.625416642673929e-10
5,173,5115,0.033822091886608015,2.0007596671082903e-09,0.9999994163560801,5.816431602401354e-07,2.3563609469347633e-10,5.619534913026213e-10
6,144,4863,0.02961135101789019,5.632019119434123e-10,0.9999999349150804,6.452171766673386e-08,3.1385268105315835e-09,5.619534913026212e-10
7,117,5057,0.02313624678663239,4.6522347208390823e-10,0.9999999783966261,2.1138150482575325e-08,1.3408849133724555e-09,6.591638221456463e-10
8,118,4893,0.02411608420192111,0.0001767094080248003,0.9998232755710225,1.5020952725511973e-08,3.694781908425868e-10,0.9999999910708305
9,22,5052,0.00435471100554236,0.027679444873844796,0.9723205277510144,2.7375140815150627e-08,6.985447045617657e-10,3.227668661329228e-10
10,25,5117,0.004885675200312683,0.7032847894518471,0.29671515473030763,5.581784522671901e-08,1.118369781064318e-09,6.283557979070776e-10
11,18,4979,0.003615183771841735,0.9963444594469518,0.00365551961511148,2.0937936765899795e-08,1.8115741908149274e-09,6.283557979070776e-10
12,7,5040,0.001388888888888889,0.9999869481874974,1.3038532587191238e-05,1.327991533001248e-08,0.9999999813565975,1.9091518710203425e-10
13,7,5053,0.001385315654066891,0.9999999794809654,1.0413494622484552e-09,1.9477685111310148e-08,4.2963293509366844e-09,2.6245695919903563e-10
14,12,4986,0.0024067388688327317,0.9999999397673573,6.400464870614709e-10,5.95925961860926e-08,1.3408849133724555e-09,1.6651499913626167e-10
15,46,4936,0.009319286871961102,0.9999994611704299,1.500385014817034e-09,5.373291850378341e-07,1.2970442431278486e-09,4.734567262874115e-10
16,3749,4961,0.7556944164482967,0.24317093324551706,0.0009055289516545234,0.7559235378028284,4.3853967591142954e-10,1.2083187180121044e-10
17,4936,4956,0.9959644874899112,5.533467975073801e-05,0.0006715067207948742,0.9992731585994544,3.224867217816989e-10,9.333974471948668e-11
18,5000,5022,0.9956192751891677,0.0005318216775298539,0.0005449626745527011,0.9989232156479175,1.5888791978316142e-10,1.4651028048994595e-10
19,4929,4954,0.9949535728704078,0.001149467828776493,0.0008229841219787397,0.9980275480492449,3.224867217816989e-10,1.3274473783184124e-10
