state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,4896,4923,0.9945155393053017,0.0005763978635922746,0.0007566776112217544,0.998666924525186,1.929239105513962e-10,2.788361081698548e-10
1,4956,4979,0.9953805985137578,0.00045184856178669635,0.0007102529140713703,0.9988378985241421,2.631925804689326e-09,1.7016021281517678e-10
2,4994,5013,0.9962098543786156,0.00045981890443533627,0.0006048247698281808,0.9989353563257364,2.491764075445515e-10,1.1761151650068765e-09
3,5023,5039,0.9968247668188133,0.0005566188278334077,5.73479050445678e-05,0.999386033267122,1.6449536279308288e-10,1.0722950816057166e-10
4,3901,5116,0.7625097732603596,0.0007659506683731846,0.23517277899847,0.7640612703331569,3.1575552552123124e-10,1.634085013657692e-10
5,73,4967,0.01469700020132877,1.9037003198316995e-09,0.9999994460834611,5.520128384756136e-07,1.4033578912054725e-10,5.794073371104008e-10
6,50,4963,0.01007455168245013,8.851845601006477e-10,0.9999999376640261,6.145078937480406e-08,8.673802120392464e-10,8.640846110254603e-10
7,32,4987,0.006416683376779627,6.894557265294655e-10,0.9999999792791011,2.003144319874819e-08,6.579814511723315e-10,1.4416411652699081e-09
8,28,5015,0.0055832502492522435,1.0817526708244218e-09,0.9999999854477329,1.3470514414706657e-08,1.263022102084925e-09,0.9999999834832309
9,30,4967,0.006039863096436481,1.7307358590107024e-06,0.9999982492380145,2.0026126455337394e-08,2.674895311845004e-09,5.501471099050555e-09
10,50,5088,0.009827044025157232,0.0026154491661535668,0.9973844885391097,6.229473677641707e-08,5.198865787040644e-10,7.430944599418858e-10
11,28,4953,0.005653139511407228,0.5044616435393855,0.49553807838278685,2.780778277266631e-07,6.079636315861889e-10,9.87378491314468e-10
12,19,5010,0.0037924151696606787,0.9974899950895758,0.0025099440376335604,6.087279058860575e-08,1.3366525027382426e-09,7.244010085381241e-10
13,8,5105,0.0015670910871694416,0.9999979188974321,2.0616396802494235e-06,1.9462887638142166e-08,5.198865787040644e-10,2.6889116678172823e-10
14,27,5012,0.00538707102952913,0.9999999850812642,1.5490005046481641e-09,1.336973520731155e-08,0.9999999863788096,5.794073371104006e-10
15,42,4919,0.008538320796909941,0.9999999788955828,7.91785064163949e-10,2.0312632187701336e-08,4.982270381397733e-10,3.302642044186158e-10
16,36,4919,0.007318560683065664,0.9999999366125579,9.535989539813042e-10,6.243384315897322e-08,1.871591683334632e-10,3.174751119548227e-10
17,61,4995,0.012212212212212211,0.9999994437427686,1.8306329530600559e-09,5.544265983983279e-07,1.5377377720363367e-10,2.2316186809875503e-10
18,3798,5008,0.7583865814696485,0.35082425461487654,0.0004030244631301178,0.6487727209219935,1.9895915542648798e-10,1.9622338082840423e-09
19,4991,5022,0.9938271604938271,5.9377016160377755e-05,0.0005622756202350579,0.9993783473636045,4.4079002246950814e-10,9.810790538698808e-11
