state,null_count,total_count,null_fraction,sn_sg_0,sn_sg_1,sn_sg_null,rc_sg_0,rc_sg_1
0,5004,5030,0.994831013916501,0.0006711863170750628,0.000974379733533689,0.9983544339493913,0.017190493227391867,2.058492524510532e-10
1,4994,5011,0.9966074635801238,0.0004194955194679708,0.0009457053870563529,0.9986347990934757,0.04077972085294648,2.5780556371750744e-10
2,4939,4971,0.9935626634479984,0.0004550211232771537,0.0005065756622882612,0.9990384032144346,0.02588036632391986,2.2963951866020592e-10
3,5015,5040,0.9950396825396826,0.0006324589586482038,5.07140029604579e-05,0.9993168270383913,0.028253045470389287,2.222915319809121e-10
4,3737,4996,0.7479983987189752,0.0009261961221872798,0.19455154871260003,0.8045222551652127,0.062348067551329656,5.013103746099386e-10
5,35,5060,0.00691699604743083,2.286678409131518e-09,0.9999994867030828,5.110102387982249e-07,0.0383474838187595,1.6152904516722613e-09
6,30,5176,0.005795981452859351,1.1276295797137802e-09,0.999999939985849,5.888652146456805e-08,0.033280515630475335,6.04601988440184e-08
7,32,4957,0.0064555174500706075,7.362988558019648e-10,0.9999999792349519,2.0028749349484844e-08,0.07010570816661613,8.891661279236484e-10
8,28,4957,0.005648577768811782,6.944684049266188e-10,0.9999999856093976,1.3696133935173778e-08,0.08760313389944428,0.9999998410186792
9,34,4940,0.006882591093117409,1.1838582796708033e-09,0.9999999784359697,2.0380172109041813e-08,0.04888445577512741,8.17987970011275e-08
10,42,4937,0.008507190601579907,2.5135686937556653e-09,0.9999999353536314,6.213279991982435e-08,0.059221033064245046,9.49431832149585e-10
11,43,4938,0.008707978938841636,4.613401823347523e-09,0.9999994402096245,5.5517697366079e-07,0.06419349537342824,7.646640331250763e-10
12,3757,4993,0.7524534348087323,0.001460411802707427,0.23951388962088158,0.759025698576411,0.09371931166355789,1.4152901500066483e-09
13,4945,4975,0.9939698492462311,0.001192046851418625,5.783573631005465e-05,0.9987501174122714,0.0545083439040095,3.7532668612890994e-10
14,4880,4911,0.993687639991855,0.0012018681486068495,0.0005585833746257886,0.9982395484767672,0.06369345057520229,4.186994379779667e-09
15,4951,4985,0.9931795386158475,0.0012531237845478786,0.0007627768874961151,0.997984099327956,0.028925713476406746,3.1427993092735355e-10
16,5025,5045,0.9960356788899901,0.001412152757663603,0.0007662464122090815,0.9978216008301274,0.0633222413573369,1.5484446670782792e-10
17,4898,4931,0.9933076455080105,0.0011577211894690676,0.0006205528784000366,0.9982217259321309,0.04973092413092439,3.9466437739463356e-09
18,5077,5098,0.995880737544135,0.0009364234593202624,0.0004376631056342258,0.9986259134350456,0.020792065310781975,4.356914026825876e-10
19,5023,5049,0.9948504654387007,0.0012595715186187037,0.0006456221640030803,0.9980948063173782,0.04922043042770721,2.5780556371750744e-10
