Generation 0:
Generation 1:(57, 2), (23, 1), (98, 2), (53, 2), (83, 2), (34, 1), (27, 1), (2, 1), (31, 1), (97, 2), (68, 2), (85, 2), (9, 1), (67, 2), (95, 2), (37, 1), (5, 1), (28, 1), (0, 1), (91, 2), (69, 2), (22, 1), (66, 2), (43, 1), (74, 2), (62, 2), (21, 1), (29, 1), (55, 2), (48, 1), (79, 2), (93, 2), (99, 2), (19, 1), (81, 2), (89, 2), (65, 2), (36, 1), (45, 1), (4, 1), 
Generation 2:(4, 1), (77, 2), (81, 2), (46, 1), (5, 1), (34, 1), (18, 1), (85, 2), (13, 1), (42, 1), (65, 2), (59, 2), (73, 2), (88, 2), (37, 1), (86, 2), (84, 2), (98, 2), (69, 2), (20, 1), (48, 1), (15, 1), (67, 2), (64, 2), (27, 1), (39, 1), (68, 2), (8, 1), (36, 1), (3, 1), (72, 2), (55, 2), (54, 2), (61, 2), (96, 2), (89, 2), (94, 2), (21, 1), (28, 1), (75, 2), 
Generation 3:(36, 1), (15, 1), (9, 1), (61, 2), (60, 2), (78, 2), (41, 1), (73, 2), (77, 2), (96, 2), (46, 1), (7, 1), (5, 1), (31, 1), (10, 1), (54, 2), (20, 1), (84, 2), (18, 1), (3, 1), (92, 2), (87, 2), (2, 1), (44, 1), (22, 1), (74, 2), (70, 2), (49, 1), (29, 1), (76, 2), (21, 1), (6, 1), (83, 2), (55, 2), (26, 1), (56, 2), (43, 1), (69, 2), (8, 1), (30, 1), 
Generation 4:(48, 1), (37, 1), (12, 1), (29, 1), (27, 1), (47, 1), (34, 1), (76, 2), (16, 1), (43, 1), (86, 2), (32, 1), (78, 2), (22, 1), (14, 1), (6, 1), (96, 2), (68, 2), (50, 1), (56, 2), (75, 2), (85, 2), (4, 1), (13, 1), (41, 1), (80, 2), (84, 2), (93, 2), (60, 2), (25, 1), (55, 2), (97, 2), (88, 2), (19, 1), (70, 2), (79, 2), (95, 2), (8, 1), (26, 1), (89, 2), 
Generation 5:(50, 1), (42, 1), (61, 2), (40, 1), (99, 2), (86, 2), (29, 1), (45, 1), (8, 1), (20, 1), (88, 2), (65, 2), (16, 1), (39, 1), (11, 1), (70, 2), (56, 2), (60, 2), (83, 2), (81, 2), (0, 1), (30, 1), (18, 1), (17, 1), (38, 1), (36, 1), (15, 1), (67, 2), (75, 2), (94, 2), (90, 2), (26, 1), (34, 1), (33, 1), (4, 1), (44, 1), (3, 1), (82, 2), (96, 2), (24, 1), 
Generation 6:(98, 2), (58, 2), (95, 2), (16, 1), (42, 1), (79, 2), (4, 1), (86, 2), (18, 1), (13, 1), (33, 1), (51, 1), (84, 2), (83, 2), (44, 1), (28, 1), (93, 2), (30, 1), (50, 1), (63, 2), (70, 2), (85, 2), (2, 1), (66, 2), (65, 2), (11, 1), (36, 1), (34, 1), (6, 1), (64, 2), (23, 1), (76, 2), (9, 1), (49, 1), (46, 1), (56, 2), (22, 1), (0, 1), (72, 2), (75, 2), 
Generation 7:(31, 1), (29, 1), (68, 2), (47, 1), (27, 1), (63, 2), (26, 1), (95, 2), (13, 1), (37, 1), (79, 2), (81, 2), (71, 2), (88, 2), (96, 2), (51, 1), (28, 1), (56, 2), (41, 1), (57, 2), (38, 1), (58, 2), (3, 1), (90, 2), (1, 1), (11, 1), (77, 2), (87, 2), (36, 1), (23, 1), (0, 1), (2, 1), (22, 1), (78, 2), (33, 1), (67, 2), (91, 2), (25, 1), (66, 2), (69, 2), 
Generation 8:(47, 1), (66, 2), (37, 1), (94, 2), (60, 2), (41, 1), (82, 2), (9, 1), (64, 2), (84, 2), (29, 1), (5, 1), (39, 1), (13, 1), (32, 1), (14, 1), (48, 1), (83, 2), (8, 1), (57, 2), (27, 1), (20, 1), (99, 2), (6, 1), (75, 2), (33, 1), (21, 1), (22, 1), (38, 1), (17, 1), (3, 1), (4, 1), (62, 2), (63, 2), (78, 2), (51, 1), (90, 2), (71, 2), (18, 1), (65, 2), 
Generation 9:(23, 1), (21, 1), (52, 1), (13, 1), (99, 2), (92, 2), (26, 1), (32, 1), (80, 2), (33, 1), (16, 1), (70, 2), (4, 1), (9, 1), (72, 2), (17, 1), (5, 1), (10, 1), (14, 1), (73, 2), (93, 2), (0, 1), (20, 1), (34, 1), (87, 2), (94, 2), (85, 2), (62, 2), (97, 2), (65, 2), (84, 2), (90, 2), (68, 2), (86, 2), (25, 1), (82, 2), (67, 2), (56, 2), (47, 1), (64, 2), 
Generation 10:(2, 1), (43, 1), (4, 1), (96, 2), (93, 2), (23, 1), (75, 2), (50, 1), (74, 2), (37, 1), (56, 2), (80, 2), (8, 1), (67, 2), (19, 1), (48, 1), (11, 1), (70, 2), (0, 1), (52, 1), (39, 1), (6, 1), (15, 1), (92, 2), (28, 1), (7, 1), (13, 1), (95, 2), (90, 2), (82, 2), (86, 2), (40, 1), (36, 1), (18, 1), (27, 1), (84, 2), (51, 1), (35, 1), (42, 1), (71, 2), 
