Generation 0:
Generation 1:(31, 1), (5, 1), (82, 2), (89, 2), (32, 1), (67, 2), (52, 2), (20, 1), (19, 1), (44, 1), (16, 1), (90, 2), (76, 2), (75, 2), (39, 1), (21, 1), (14, 1), (91, 2), (6, 1), (59, 2), (3, 1), (72, 2), (38, 1), (87, 2), (63, 2), (68, 2), (79, 2), (37, 1), (34, 1), (51, 2), (99, 2), (69, 2), (4, 1), (42, 1), (73, 2), (28, 1), (43, 1), (94, 2), (29, 1), (46, 1), 
Generation 2:(60, 2), (82, 2), (72, 2), (75, 2), (58, 2), (57, 2), (85, 2), (16, 1), (27, 1), (56, 2), (65, 2), (11, 1), (66, 2), (28, 1), (26, 1), (38, 1), (96, 2), (23, 1), (33, 1), (41, 1), (40, 1), (90, 2), (24, 1), (1, 1), (14, 1), (92, 2), (80, 2), (83, 2), (79, 2), (35, 1), (78, 2), (68, 2), (71, 2), (87, 2), (69, 2), (86, 2), (5, 1), (97, 2), (94, 2), (0, 1), 
Generation 3:(86, 2), (83, 2), (21, 1), (29, 1), (62, 2), (30, 1), (52, 2), (64, 2), (23, 1), (65, 2), (90, 2), (69, 2), (85, 2), (93, 2), (12, 1), (84, 2), (7, 1), (16, 1), (11, 1), (13, 1), (28, 1), (2, 1), (9, 1), (4, 1), (24, 1), (22, 1), (6, 1), (61, 2), (82, 2), (57, 2), (99, 2), (87, 2), (97, 2), (27, 1), (14, 1), (88, 2), (63, 2), (71, 2), (59, 2), (73, 2), 
Generation 4:(47, 2), (73, 2), (71, 2), (87, 2), (90, 2), (95, 2), (28, 1), (68, 2), (48, 2), (3, 1), (60, 2), (83, 2), (25, 1), (96, 2), (63, 2), (20, 1), (18, 1), (17, 1), (5, 1), (9, 1), (23, 1), (76, 2), (62, 2), (89, 2), (31, 1), (52, 2), (70, 2), (69, 2), (16, 1), (84, 2), (4, 1), (0, 1), (57, 2), (21, 1), (98, 2), (78, 2), (2, 1), (55, 2), (97, 2), (22, 1), 
Generation 5:(72, 2), (65, 2), (12, 1), (42, 2), (7, 1), (43, 2), (2, 1), (63, 2), (14, 1), (87, 2), (50, 2), (4, 1), (68, 2), (76, 2), (66, 2), (24, 1), (13, 1), (8, 1), (95, 2), (88, 2), (70, 2), (52, 2), (20, 1), (27, 1), (77, 2), (9, 1), (97, 2), (58, 2), (46, 2), (54, 2), (84, 2), (26, 1), (67, 2), (85, 2), (11, 1), (0, 1), (47, 2), (56, 2), (25, 1), (75, 2), 
Generation 6:(64, 2), (1, 1), (68, 2), (93, 2), (66, 2), (67, 2), (78, 2), (77, 2), (0, 1), (21, 1), (55, 2), (87, 2), (73, 2), (17, 1), (69, 2), (97, 2), (52, 2), (76, 2), (58, 2), (56, 2), (12, 1), (54, 2), (79, 2), (43, 2), (61, 2), (47, 2), (48, 2), (92, 2), (57, 2), (8, 1), (38, 2), (75, 2), (41, 2), (71, 2), (98, 2), (90, 2), (74, 2), (86, 2), (62, 2), (51, 2), 
Generation 7:(42, 2), (86, 2), (83, 2), (88, 2), (51, 2), (37, 2), (36, 2), (61, 2), (56, 2), (46, 2), (70, 2), (3, 1), (97, 2), (0, 1), (72, 2), (27, 2), (84, 2), (92, 2), (2, 1), (28, 2), (43, 2), (30, 2), (81, 2), (25, 2), (66, 2), (80, 2), (45, 2), (65, 2), (90, 2), (5, 1), (98, 2), (79, 2), (95, 2), (31, 2), (75, 2), (71, 2), (52, 2), (76, 2), (34, 2), (96, 2), 
Generation 8:(44, 2), (99, 2), (11, 2), (94, 2), (49, 2), (31, 2), (72, 2), (58, 2), (82, 2), (24, 2), (14, 2), (74, 2), (59, 2), (81, 2), (60, 2), (95, 2), (68, 2), (47, 2), (1, 2), (92, 2), (32, 2), (16, 2), (71, 2), (63, 2), (51, 2), (66, 2), (36, 2), (55, 2), (96, 2), (86, 2), (70, 2), (69, 2), (4, 2), (18, 2), (64, 2), (25, 2), (89, 2), (65, 2), (97, 2), (17, 2), 
Generation 9:(73, 1), (28, 1), (13, 1), (78, 1), (90, 1), (41, 1), (71, 1), (26, 1), (77, 1), (58, 1), (39, 1), (10, 1), (52, 1), (35, 1), (85, 1), (89, 1), (63, 1), (47, 1), (88, 1), (84, 1), (24, 1), (15, 1), (76, 1), (6, 1), (51, 1), (53, 1), (12, 1), (16, 1), (92, 1), (36, 1), (57, 1), (49, 1), (68, 1), (21, 1), (86, 1), (91, 1), (67, 1), (69, 1), (22, 1), (56, 1), 
Generation 10:(10, 1), (16, 1), (54, 1), (26, 1), (80, 1), (68, 1), (13, 1), (47, 1), (29, 1), (48, 1), (52, 1), (72, 1), (22, 1), (94, 1), (83, 1), (65, 1), (67, 1), (21, 1), (43, 1), (76, 1), (75, 1), (28, 1), (37, 1), (33, 1), (20, 1), (99, 1), (12, 1), (17, 1), (46, 1), (42, 1), (19, 1), (81, 1), (58, 1), (63, 1), (32, 1), (9, 1), (69, 1), (56, 1), (79, 1), (7, 1), 
Generation 11:(43, 1), (13, 1), (51, 1), (15, 1), (72, 1), (7, 1), (53, 1), (68, 1), (22, 1), (87, 1), (9, 1), (41, 1), (75, 1), (46, 1), (14, 1), (57, 1), (24, 1), (69, 1), (32, 1), (78, 1), (29, 1), (6, 1), (92, 1), (63, 1), (91, 1), (21, 1), (16, 1), (93, 1), (90, 1), (48, 1), (62, 1), (58, 1), (74, 1), (36, 1), (82, 1), (49, 1), (27, 1), (45, 1), (79, 1), (31, 1), 
Generation 12:(34, 1), (20, 1), (32, 1), (85, 1), (59, 1), (61, 1), (6, 1), (11, 1), (28, 1), (79, 1), (94, 1), (91, 1), (15, 1), (99, 1), (98, 1), (71, 1), (93, 1), (77, 1), (88, 1), (31, 1), (19, 1), (81, 1), (41, 1), (75, 1), (13, 1), (68, 1), (50, 1), (63, 1), (38, 1), (25, 1), (8, 1), (66, 1), (87, 1), (17, 1), (69, 1), (53, 1), (64, 1), (23, 1), (18, 1), (12, 1), 
Generation 13:(67, 1), (13, 1), (97, 1), (37, 1), (17, 1), (71, 1), (59, 1), (99, 1), (82, 1), (41, 1), (12, 1), (60, 1), (53, 1), (46, 1), (28, 1), (8, 1), (65, 1), (44, 1), (18, 1), (25, 1), (79, 1), (78, 1), (63, 1), (47, 1), (40, 1), (38, 1), (64, 1), (85, 1), (83, 1), (77, 1), (34, 1), (43, 1), (68, 1), (61, 1), (73, 1), (70, 1), (9, 1), (36, 1), (6, 1), (69, 1), 
Generation 14:(63, 1), (22, 1), (64, 1), (18, 1), (73, 1), (66, 1), (90, 1), (61, 1), (51, 1), (26, 1), (32, 1), (6, 1), (39, 1), (11, 1), (78, 1), (56, 1), (29, 1), (41, 1), (84, 1), (48, 1), (9, 1), (54, 1), (25, 1), (35, 1), (17, 1), (92, 1), (80, 1), (97, 1), (49, 1), (52, 1), (45, 1), (36, 1), (38, 1), (62, 1), (13, 1), (94, 1), (55, 1), (93, 1), (34, 1), (70, 1), 
Generation 15:(14, 1), (54, 1), (47, 1), (74, 1), (97, 1), (55, 1), (69, 1), (36, 1), (21, 1), (68, 1), (80, 1), (91, 1), (6, 1), (58, 1), (16, 1), (49, 1), (25, 1), (57, 1), (31, 1), (41, 1), (28, 1), (56, 1), (46, 1), (40, 1), (27, 1), (79, 1), (48, 1), (10, 1), (44, 1), (81, 1), (60, 1), (72, 1), (96, 1), (76, 1), (64, 1), (30, 1), (18, 1), (77, 1), (90, 1), (89, 1), 
Generation 16:(39, 1), (86, 1), (84, 1), (18, 1), (58, 1), (20, 1), (15, 1), (40, 1), (89, 1), (45, 1), (28, 1), (37, 1), (7, 1), (35, 1), (82, 1), (44, 1), (31, 1), (59, 1), (23, 1), (41, 1), (88, 1), (92, 1), (10, 1), (43, 1), (16, 1), (19, 1), (65, 1), (17, 1), (67, 1), (32, 1), (38, 1), (97, 1), (30, 1), (14, 1), (52, 1), (96, 1), (12, 1), (50, 1), (11, 1), (83, 1), 
